NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,39.80596160888672,30-1 
30,2 ,400.0,0.0,1000.0,300.0,0.0,159.22384643554688,30-2 
31,1 ,750.0,0.0,604.385498046875,800.0,-500.0,426.89312744140625,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,50.26255798339844,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,98.13536834716797,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,161.98121643066406,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,198.9888916015625,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,93.56295776367188,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,105.10808563232422,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,45.2319450378418,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,230.51071166992188,39-1 
