NUMBER,PU,Angle
1,1.0115625858306885,-0.4967328906059265
2,1.0315836668014526,-0.19228123128414154
3,1.0235852003097534,-0.17945745587348938
4,1.029914140701294,-0.18323521316051483
5,1.0494072437286377,-0.1796158105134964
6,1.0516655445098877,-0.1665598750114441
7,1.0366365909576416,-0.21656444668769836
8,1.0334999561309814,-0.232125386595726
9,1.0371348857879639,-0.35413607954978943
10,1.0405538082122803,-0.10911891609430313
11,1.0427536964416504,-0.1286281943321228
12,1.0263806581497192,-0.12289118021726608
13,1.035448431968689,-0.11535821110010147
14,1.0260089635849,-0.12858718633651733
15,0.9987465739250183,-0.06253212690353394
16,1.0047342777252197,-0.004289430566132069
17,1.0112481117248535,-0.07652239501476288
18,1.013304591178894,-0.12382298707962036
19,1.0134670734405518,0.27078455686569214
20,0.9453160762786865,0.39456674456596375
21,1.0127191543579102,0.03915059193968773
22,1.039597511291504,0.1185327097773552
23,1.0342340469360352,0.11501320451498032
24,1.012664794921875,-0.0022126962430775166
25,1.0522501468658447,-0.15017713606357574
26,1.041897177696228,-0.10908350348472595
27,1.022139549255371,-0.11516474187374115
28,1.0448544025421143,-0.047262392938137054
29,1.0463285446166992,0.001173736876808107
30,1.0475000143051147,-0.14934566617012024
31,0.9819999933242798,-0.02769487537443638
32,0.9830999970436096,0.027280421927571297
33,0.9972000122070312,0.3633485436439514
34,1.0,0.6835808753967285
35,1.0492998361587524,0.20598313212394714
36,1.0635000467300415,0.2532888948917389
37,1.0277999639511108,-0.0312962606549263
38,1.0264999866485596,0.1247020810842514
39,1.0299999713897705,-0.4372422397136688
