from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000,2,,1.0000*,881.3,1000.0,88.1,1.0,88126.5
1,,1.0000*,39,,1.0000,215.4,1000.0,21.5,1.0,21536.0
2,,1.0000,3,,1.0000*,576.7,1000.0,57.7,1.0,57669.2
2,,1.0000*,25,,1.0000,204.5,1000.0,20.4,1.0,20446.8
3,,1.0000*,4,,1.0000,258.2,1000.0,25.8,1.0,25817.9
3,,1.0000*,18,,1.0000,40.4,1000.0,4.0,1.0,4039.6
4,,1.0000*,5,,1.0000,160.8,1000.0,16.1,1.0,16081.8
4,,1.0000,14,,1.0000*,257.1,1000.0,25.7,1.0,25710.7
5,,1.0000,6,,1.0000*,474.6,1000.0,47.5,1.0,47463.3
5,,1.0000*,8,,1.0000,482.6,1000.0,48.3,1.0,48261.4
6,,1.0000*,7,,1.0000,563.1,1000.0,56.3,1.0,56313.0
6,,1.0000,11,,1.0000*,450.8,1000.0,45.1,1.0,45077.3
7,,1.0000,8,,1.0000*,313.7,1000.0,31.4,1.0,31368.5
8,,1.0000*,9,,1.0000,257.5,1000.0,25.7,1.0,25748.6
9,,1.0000,39,,1.0000*,275.4,1000.0,27.5,1.0,27537.6
10,,1.0000*,11,,1.0000,431.6,1000.0,43.2,1.0,43159.3
10,,1.0000,13,,1.0000*,238.0,1000.0,23.8,1.0,23799.8
13,,1.0000,14,,1.0000*,219.2,1000.0,21.9,1.0,21924.0
14,,1.0000,15,,1.0000*,98.1,1000.0,9.8,1.0,9810.7
15,,1.0000,16,,1.0000*,367.5,1000.0,36.7,1.0,36747.6
16,,1.0000,17,,1.0000*,134.7,1000.0,13.5,1.0,13471.0
16,,1.0000,19,,1.0000*,456.6,500.0,91.3,1.0,45657.8
16,,1.0000,21,,1.0000*,332.6,500.0,66.5,1.0,33260.1
16,,1.0000*,24,,1.0000,100.5,500.0,20.1,1.0,10054.5
17,,1.0000,18,,1.0000*,166.2,500.0,33.2,1.0,16624.9
17,,1.0000,27,,1.0000*,39.9,500.0,8.0,1.0,3991.1
21,,1.0000,22,,1.0000*,615.0,500.0,123.0,1.0,61502.2
22,,1.0000,23,,1.0000*,74.7,500.0,14.9,1.0,7469.2
23,,1.0000*,24,,1.0000,353.9,500.0,70.8,1.0,35390.8
25,,1.0000*,26,,1.0000,135.5,500.0,27.1,1.0,13551.8
26,,1.0000,27,,1.0000*,312.7,500.0,62.5,1.0,31266.7
26,,1.0000,28,,1.0000*,148.7,500.0,29.7,1.0,14866.9
26,,1.0000,29,,1.0000*,200.0,500.0,40.0,1.0,20004.6
28,,1.0000,29,,1.0000*,350.4,500.0,70.1,1.0,35037.4
