Begin Report RATE_3
PSS(R)E Xplore-36.1.0 LIMIT CHECKING REPORT - BRANCH FLOWS          SAT, APR 26 2025  22:15
NEW ENGLAND TEST SYSTEM, 39 BUSES, 9 GENERATORS
CREATED BY PABLO LEDESMA PABLOLE@ING.UC3M.ES

SUBSYSTEM LOADING CHECK (INCLUDED: LINES; BREAKERS AND SWITCHES; TRANSFORMERS) (EXCLUDED: NONE)
MVA LOADINGS ABOVE 100.0 % OF BRANCH RATING:
LOADINGS ABOVE 100.0 % OF SWITCHING DEVICE RATING

X----------- FROM BUS ------------X X------------ TO BUS -------------X               RATING SET 1    RATING SET 3
  BUS#-SCT X-- NAME --X BASKV  AREA   BUS#-SCT X-- NAME --X BASKV  AREA CKT LOADING   RATE1 PERCENT   RATE3 PERCENT
     1     1           1.0000     1      2     2           1.0000*    1  1    350.3  1000.0    35.0     1.0 35030.7
     1     1           1.0000     1     39     39          1.0000*    1  1    351.3  1000.0    35.1     1.0 35132.5
     2     2           1.0000     1      3     3           1.0000*    1  1    201.0  1000.0    20.1     1.0 20104.3
     2     2           1.0000     1     25     25          1.0000*    1  1    332.2  1000.0    33.2     1.0 33216.9
     3     3           1.0000*    1      4     4           1.0000     1  1     43.3  1000.0     4.3     1.0  4327.0
     3     3           1.0000     1     18     18          1.0000*    1  1    171.6  1000.0    17.2     1.0 17157.4
     4     4           1.0000*    1      5     5           1.0000     1  1    177.4  1000.0    17.7     1.0 17738.1
     4     4           1.0000     1     14     14          1.0000*    1  1    326.2  1000.0    32.6     1.0 32624.4
     5     5           1.0000     1      6     6           1.0000*    1  1    599.1  1000.0    59.9     1.0 59906.2
     5     5           1.0000*    1      8     8           1.0000     1  1    475.1  1000.0    47.5     1.0 47505.1
     6     6           1.0000*    1      7     7           1.0000     1  1    577.7  1000.0    57.8     1.0 57770.1
     6     6           1.0000     1     11     11          1.0000*    1  1    407.0  1000.0    40.7     1.0 40699.9
     7     7           1.0000     1      8     8           1.0000*    1  1    328.3  1000.0    32.8     1.0 32829.5
     8     8           1.0000*    1      9     9           1.0000     1  1    261.8  1000.0    26.2     1.0 26175.7
     9     9           1.0000     1     39     39          1.0000*    1  1    283.0  1000.0    28.3     1.0 28295.3
    10     10          1.0000*    1     11     11          1.0000     1  1    390.8  1000.0    39.1     1.0 39085.0
    10     10          1.0000     1     13     13          1.0000*    1  1    274.7  1000.0    27.5     1.0 27474.3
    13     13          1.0000     1     14     14          1.0000*    1  1    262.1  1000.0    26.2     1.0 26205.1
    14     14          1.0000     1     15     15          1.0000*    1  1    116.7  1000.0    11.7     1.0 11670.9
    15     15          1.0000     1     16     16          1.0000*    1  1    386.5  1000.0    38.7     1.0 38652.7
    16     16          1.0000*    1     17     17          1.0000     1  1    409.5  1000.0    40.9     1.0 40949.5
    16     16          1.0000     1     19     19          1.0000*    1  1    751.4   500.0   150.3     1.0 75138.0
    16     16          1.0000     1     21     21          1.0000*    1  1    334.0   500.0    66.8     1.0 33404.9
    16     16          1.0000*    1     24     24          1.0000     1  1     94.3   500.0    18.9     1.0  9431.3
    17     17          1.0000*    1     18     18          1.0000     1  1    321.3   500.0    64.3     1.0 32133.8
    17     17          1.0000*    1     27     27          1.0000     1  1     90.4   500.0    18.1     1.0  9037.0
    21     21          1.0000     1     22     22          1.0000*    1  1    613.3   500.0   122.7     1.0 61330.9
    22     22          1.0000     1     23     23          1.0000*    1  1     74.2   500.0    14.8     1.0  7423.4
    23     23          1.0000*    1     24     24          1.0000     1  1    354.1   500.0    70.8     1.0 35413.1
    25     25          1.0000     1     26     26          1.0000*    1  1     44.2   500.0     8.8     1.0  4423.3
    26     26          1.0000     1     27     27          1.0000*    1  1    214.0   500.0    42.8     1.0 21404.2
    26     26          1.0000     1     28     28          1.0000*    1  1    155.5   500.0    31.1     1.0 15552.7
    26     26          1.0000     1     29     29          1.0000*    1  1    206.7   500.0    41.3     1.0 20666.6
    28     28          1.0000     1     29     29          1.0000*    1  1    352.3   500.0    70.5     1.0 35233.4
