from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000,2,,1.0000*,694.3,1000.0,69.4,1.0 69433.9
1,,1.0000,39,,1.0000*,690.3,1000.0,69.0,1.0 69025.5
2,,1.0000,3,,1.0000*,537.8,1000.0,53.8,1.0 53782.5
2,,1.0000,25,,1.0000*,1115.4,1000.0,111.5,1.0111539.2
3,,1.0000*,4,,1.0000,290.9,1000.0,29.1,1.0 29087.7
3,,1.0000*,18,,1.0000,90.0,1000.0,9.0,1.0  8995.1
4,,1.0000*,5,,1.0000,165.0,1000.0,16.5,1.0 16500.4
4,,1.0000,14,,1.0000*,277.5,1000.0,27.8,1.0 27754.9
5,,1.0000,6,,1.0000*,517.2,1000.0,51.7,1.0 51715.2
5,,1.0000*,8,,1.0000,580.1,1000.0,58.0,1.0 58006.3
6,,1.0000*,7,,1.0000,650.9,1000.0,65.1,1.0 65092.5
6,,1.0000,11,,1.0000*,477.2,1000.0,47.7,1.0 47719.2
7,,1.0000*,8,,1.0000,399.3,1000.0,39.9,1.0 39930.4
8,,1.0000*,9,,1.0000,437.3,1000.0,43.7,1.0 43731.4
9,,1.0000*,39,,1.0000,434.8,1000.0,43.5,1.0 43484.3
10,,1.0000*,11,,1.0000,457.9,1000.0,45.8,1.0 45789.1
10,,1.0000,13,,1.0000*,211.3,1000.0,21.1,1.0 21133.9
13,,1.0000,14,,1.0000*,188.5,1000.0,18.9,1.0 18853.8
14,,1.0000,15,,1.0000*,127.7,1000.0,12.8,1.0 12765.9
15,,1.0000,16,,1.0000*,422.6,1000.0,42.3,1.0 42258.0
16,,1.0000,17,,1.0000*,90.7,1000.0,9.1,1.0  9069.5
16,,1.0000,19,,1.0000*,458.0,500.0,91.6,1.0 45795.5
16,,1.0000,21,,1.0000*,331.7,500.0,66.3,1.0 33170.7
16,,1.0000*,24,,1.0000,105.5,500.0,21.1,1.0 10547.8
17,,1.0000,18,,1.0000*,241.7,500.0,48.3,1.0 24171.4
17,,1.0000,27,,1.0000*,162.8,500.0,32.6,1.0 16276.4
21,,1.0000,22,,1.0000*,616.5,500.0,123.3,1.0 61651.4
22,,1.0000,23,,1.0000*,75.1,500.0,15.0,1.0  7505.3
23,,1.0000*,24,,1.0000,353.8,500.0,70.8,1.0 35384.1
25,,1.0000*,26,,1.0000,257.0,500.0,51.4,1.0 25701.2
26,,1.0000*,27,,1.0000,445.2,500.0,89.0,1.0 44515.6
26,,1.0000,28,,1.0000*,148.0,500.0,29.6,1.0 14796.6
26,,1.0000,29,,1.0000*,199.3,500.0,39.9,1.0 19933.4
28,,1.0000,29,,1.0000*,350.2,500.0,70.0,1.0 35020.7
