from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000,2,,1.0000*,656.9,1000.0,65.7,1.0,65686.7
1,,1.0000,39,,1.0000*,650.4,1000.0,65.0,1.0,65042.0
2,,1.0000*,3,,1.0000,268.8,1000.0,26.9,1.0,26878.4
2,,1.0000,25,,1.0000*,782.3,1000.0,78.2,1.0,78230.4
3,,1.0000*,4,,1.0000,230.4,1000.0,23.0,1.0,23042.7
3,,1.0000,18,,1.0000*,284.1,1000.0,28.4,1.0,28405.7
4,,1.0000*,5,,1.0000,171.6,1000.0,17.2,1.0,17160.8
4,,1.0000,14,,1.0000*,322.9,1000.0,32.3,1.0,32285.7
5,,1.0000,6,,1.0000*,555.2,1000.0,55.5,1.0,55517.1
5,,1.0000*,8,,1.0000,595.8,1000.0,59.6,1.0,59583.2
6,,1.0000*,7,,1.0000,671.4,1000.0,67.1,1.0,67135.2
6,,1.0000,11,,1.0000*,486.6,1000.0,48.7,1.0,48662.5
7,,1.0000*,8,,1.0000,419.2,1000.0,41.9,1.0,41923.8
8,,1.0000*,9,,1.0000,473.5,1000.0,47.3,1.0,47349.9
9,,1.0000*,39,,1.0000,471.7,1000.0,47.2,1.0,47170.3
10,,1.0000*,11,,1.0000,466.5,1000.0,46.7,1.0,46654.3
10,,1.0000,13,,1.0000*,213.5,1000.0,21.4,1.0,21351.6
13,,1.0000,14,,1.0000*,188.0,1000.0,18.8,1.0,18804.5
14,,1.0000,15,,1.0000*,191.6,1000.0,19.2,1.0,19158.6
15,,1.0000,16,,1.0000*,475.2,1000.0,47.5,1.0,47517.2
16,,1.0000,17,,1.0000*,204.2,1000.0,20.4,1.0,20420.5
16,,1.0000,19,,1.0000*,470.4,500.0,94.1,1.0,47037.3
16,,1.0000,21,,1.0000*,330.6,500.0,66.1,1.0,33055.3
16,,1.0000*,24,,1.0000,131.1,500.0,26.2,1.0,13110.7
17,,1.0000*,18,,1.0000,430.8,500.0,86.2,1.0,43078.0
17,,1.0000*,27,,1.0000,487.5,500.0,97.5,1.0,48753.0
21,,1.0000,22,,1.0000*,626.2,500.0,125.2,1.0,62623.1
22,,1.0000,23,,1.0000*,76.9,500.0,15.4,1.0,7692.3
23,,1.0000*,24,,1.0000,355.0,500.0,71.0,1.0,35504.7
25,,1.0000*,26,,1.0000,516.3,500.0,103.3,1.0,51631.3
26,,1.0000,27,,1.0000*,713.8,500.0,142.8,1.0,71376.9
26,,1.0000*,28,,1.0000,629.4,500.0,125.9,1.0,62940.2
26,,1.0000,29,,1.0000*,679.2,500.0,135.8,1.0,67924.4
28,,1.0000,29,,1.0000*,842.3,500.0,168.5,1.0,84225.8
