from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000,2,,1.0000*,729.7,1000.0,73.0,1.0,72971.7
1,,1.0000,39,,1.0000*,721.4,1000.0,72.1,1.0,72140.4
2,,1.0000,3,,1.0000*,689.6,1000.0,69.0,1.0,68962.5
2,,1.0000*,25,,1.0000,175.8,1000.0,17.6,1.0,17582.4
3,,1.0000*,4,,1.0000,351.3,1000.0,35.1,1.0,35131.7
3,,1.0000*,18,,1.0000,45.3,1000.0,4.5,1.0,4530.7
4,,1.0000*,5,,1.0000,182.3,1000.0,18.2,1.0,18226.6
4,,1.0000,14,,1.0000*,254.6,1000.0,25.5,1.0,25460.2
5,,1.0000,6,,1.0000*,461.5,1000.0,46.1,1.0,46146.6
5,,1.0000*,8,,1.0000,566.9,1000.0,56.7,1.0,56694.5
6,,1.0000*,7,,1.0000,629.8,1000.0,63.0,1.0,62976.3
6,,1.0000,11,,1.0000*,493.2,1000.0,49.3,1.0,49315.6
7,,1.0000*,8,,1.0000,378.6,1000.0,37.9,1.0,37858.4
8,,1.0000*,9,,1.0000,403.8,1000.0,40.4,1.0,40384.7
9,,1.0000,39,,1.0000*,402.8,1000.0,40.3,1.0,40282.9
10,,1.0000*,11,,1.0000,472.1,1000.0,47.2,1.0,47211.8
10,,1.0000,13,,1.0000*,197.6,1000.0,19.8,1.0,19757.3
13,,1.0000,14,,1.0000*,173.7,1000.0,17.4,1.0,17373.1
14,,1.0000,15,,1.0000*,122.7,1000.0,12.3,1.0,12271.8
15,,1.0000,16,,1.0000*,413.6,1000.0,41.4,1.0,41363.3
16,,1.0000,17,,1.0000*,92.1,1000.0,9.2,1.0,9205.6
16,,1.0000,19,,1.0000*,457.0,500.0,91.4,1.0,45701.5
16,,1.0000,21,,1.0000*,332.3,500.0,66.5,1.0,33226.7
16,,1.0000*,24,,1.0000,102.2,500.0,20.4,1.0,10224.6
17,,1.0000,18,,1.0000*,151.6,500.0,30.3,1.0,15157.4
17,,1.0000,27,,1.0000*,64.8,500.0,13.0,1.0,6483.3
21,,1.0000,22,,1.0000*,615.5,500.0,123.1,1.0,61552.2
22,,1.0000,23,,1.0000*,74.8,500.0,15.0,1.0,7481.7
23,,1.0000*,24,,1.0000,353.9,500.0,70.8,1.0,35387.4
25,,1.0000*,26,,1.0000,161.6,500.0,32.3,1.0,16159.9
26,,1.0000*,27,,1.0000,342.1,500.0,68.4,1.0,34207.9
26,,1.0000,28,,1.0000*,148.4,500.0,29.7,1.0,14842.4
26,,1.0000,29,,1.0000*,199.8,500.0,40.0,1.0,19979.9
28,,1.0000,29,,1.0000*,350.3,500.0,70.1,1.0,35031.5
