from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000,2,,1.0000*,628.4,1000.0,62.8,1.0 62839.4
1,,1.0000*,39,,1.0000,618.0,1000.0,61.8,1.0 61799.1
2,,1.0000,3,,1.0000*,113.8,1000.0,11.4,1.0 11381.4
2,,1.0000,25,,1.0000*,438.6,1000.0,43.9,1.0 43858.7
3,,1.0000*,4,,1.0000,131.8,1000.0,13.2,1.0 13184.4
3,,1.0000,18,,1.0000*,440.2,1000.0,44.0,1.0 44018.5
4,,1.0000*,5,,1.0000,177.7,1000.0,17.8,1.0 17770.8
4,,1.0000*,14,,1.0000,448.2,1000.0,44.8,1.0 44816.9
5,,1.0000,6,,1.0000*,534.4,1000.0,53.4,1.0 53436.2
5,,1.0000*,8,,1.0000,613.5,1000.0,61.4,1.0 61353.9
6,,1.0000*,7,,1.0000,681.9,1000.0,68.2,1.0 68188.3
6,,1.0000*,11,,1.0000,570.7,1000.0,57.1,1.0 57072.4
7,,1.0000*,8,,1.0000,429.4,1000.0,42.9,1.0 42942.7
8,,1.0000*,9,,1.0000,500.8,1000.0,50.1,1.0 50081.1
9,,1.0000*,39,,1.0000,499.4,1000.0,49.9,1.0 49940.1
10,,1.0000*,11,,1.0000,542.4,1000.0,54.2,1.0 54236.5
10,,1.0000,13,,1.0000*,174.5,1000.0,17.4,1.0 17447.8
13,,1.0000,14,,1.0000*,143.9,1000.0,14.4,1.0 14385.5
14,,1.0000,15,,1.0000*,398.0,1000.0,39.8,1.0 39798.5
15,,1.0000,16,,1.0000*,681.5,1000.0,68.2,1.0 68151.2
16,,1.0000,17,,1.0000*,804.0,1000.0,80.4,1.0 80403.2
16,,1.0000,19,,1.0000*,495.7,500.0,99.1,1.0 49572.6
16,,1.0000*,21,,1.0000,991.3,500.0,198.3,1.0 99129.9
16,,1.0000,24,,1.0000*,393.6,500.0,78.7,1.0 39359.4
17,,1.0000,18,,1.0000*,586.4,500.0,117.3,1.0 58638.9
17,,1.0000*,27,,1.0000,227.5,500.0,45.5,1.0 22753.6
21,,1.0000,22,,1.0000*,1255.8,500.0,251.2,1.0125581.8
22,,1.0000*,23,,1.0000,414.5,500.0,82.9,1.0 41453.6
23,,1.0000*,24,,1.0000,713.8,500.0,142.8,1.0 71379.6
25,,1.0000,26,,1.0000*,136.3,500.0,27.3,1.0 13631.3
26,,1.0000,27,,1.0000*,180.3,500.0,36.1,1.0 18032.6
26,,1.0000,28,,1.0000*,147.3,500.0,29.5,1.0 14725.0
26,,1.0000,29,,1.0000*,198.6,500.0,39.7,1.0 19859.7
28,,1.0000,29,,1.0000*,350.0,500.0,70.0,1.0 35004.6
