from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000,2,,1.0000*,625.5,1000.0,62.6,1.0 62552.8
1,,1.0000*,39,,1.0000,614.7,1000.0,61.5,1.0 61469.9
2,,1.0000,3,,1.0000*,94.1,1000.0,9.4,1.0  9413.3
2,,1.0000,25,,1.0000*,435.7,1000.0,43.6,1.0 43573.8
3,,1.0000*,4,,1.0000,122.9,1000.0,12.3,1.0 12290.7
3,,1.0000,18,,1.0000*,426.1,1000.0,42.6,1.0 42610.1
4,,1.0000*,5,,1.0000,160.1,1000.0,16.0,1.0 16012.2
4,,1.0000,14,,1.0000*,443.9,1000.0,44.4,1.0 44385.8
5,,1.0000,6,,1.0000*,544.8,1000.0,54.5,1.0 54476.0
5,,1.0000*,8,,1.0000,614.8,1000.0,61.5,1.0 61484.7
6,,1.0000*,7,,1.0000,684.5,1000.0,68.4,1.0 68447.4
6,,1.0000*,11,,1.0000,560.3,1000.0,56.0,1.0 56034.6
7,,1.0000*,8,,1.0000,431.9,1000.0,43.2,1.0 43192.8
8,,1.0000*,9,,1.0000,503.4,1000.0,50.3,1.0 50340.1
9,,1.0000*,39,,1.0000,501.4,1000.0,50.1,1.0 50143.9
10,,1.0000*,11,,1.0000,533.5,1000.0,53.3,1.0 53349.6
10,,1.0000,13,,1.0000*,166.6,1000.0,16.7,1.0 16662.1
13,,1.0000,14,,1.0000*,135.6,1000.0,13.6,1.0 13561.0
14,,1.0000,15,,1.0000*,376.4,1000.0,37.6,1.0 37636.1
15,,1.0000,16,,1.0000*,668.5,1000.0,66.9,1.0 66852.6
16,,1.0000,17,,1.0000*,784.0,1000.0,78.4,1.0 78401.4
16,,1.0000,19,,1.0000*,1432.8,500.0,286.6,1.0143278.2
16,,1.0000*,21,,1.0000,332.5,500.0,66.5,1.0 33249.0
16,,1.0000*,24,,1.0000,143.2,500.0,28.6,1.0 14317.3
17,,1.0000*,18,,1.0000,575.3,500.0,115.1,1.0 57528.9
17,,1.0000*,27,,1.0000,216.8,500.0,43.4,1.0 21683.3
21,,1.0000,22,,1.0000*,632.0,500.0,126.4,1.0 63195.5
22,,1.0000,23,,1.0000*,77.8,500.0,15.6,1.0  7780.9
23,,1.0000*,24,,1.0000,356.5,500.0,71.3,1.0 35650.7
25,,1.0000,26,,1.0000*,128.5,500.0,25.7,1.0 12852.8
26,,1.0000,27,,1.0000*,166.7,500.0,33.3,1.0 16673.8
26,,1.0000,28,,1.0000*,148.9,500.0,29.8,1.0 14890.2
26,,1.0000,29,,1.0000*,200.3,500.0,40.1,1.0 20028.1
28,,1.0000,29,,1.0000*,350.4,500.0,70.1,1.0 35043.1
