NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,217.8762664794922,30-1 
31,1 ,750.0,0.0,676.4765014648438,800.0,-500.0,504.87152099609375,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,111.51156616210938,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,349.4736633300781,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,191.50161743164062,34-1 
34,2 ,400.0,0.0,1000.0,300.0,0.0,300.0,34-2 
35,1 ,750.0,0.0,650.0,800.0,-500.0,286.51373291015625,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,143.19815063476562,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,14.943001747131348,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,43.60175704956055,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,308.4877624511719,39-1 
