Begin Report RATE_3
PSS(R)E Xplore-36.1.0 LIMIT CHECKING REPORT - BRANCH FLOWS          SAT, APR 26 2025  22:15
NEW ENGLAND TEST SYSTEM, 39 BUSES, 9 GENERATORS
CREATED BY PABLO LEDESMA PABLOLE@ING.UC3M.ES

SUBSYSTEM LOADING CHECK (INCLUDED: LINES; BREAKERS AND SWITCHES; TRANSFORMERS) (EXCLUDED: NONE)
MVA LOADINGS ABOVE 100.0 % OF BRANCH RATING:
LOADINGS ABOVE 100.0 % OF SWITCHING DEVICE RATING

X----------- FROM BUS ------------X X------------ TO BUS -------------X               RATING SET 1    RATING SET 3
  BUS#-SCT X-- NAME --X BASKV  AREA   BUS#-SCT X-- NAME --X BASKV  AREA CKT LOADING   RATE1 PERCENT   RATE3 PERCENT
     1     1           1.0000     1      2     2           1.0000*    1  1    350.9  1000.0    35.1     1.0 35093.5
     1     1           1.0000     1     39     39          1.0000*    1  1    350.9  1000.0    35.1     1.0 35090.5
     2     2           1.0000     1      3     3           1.0000*    1  1    204.4  1000.0    20.4     1.0 20437.3
     2     2           1.0000     1     25     25          1.0000*    1  1    332.1  1000.0    33.2     1.0 33207.1
     3     3           1.0000*    1      4     4           1.0000     1  1     45.1  1000.0     4.5     1.0  4512.2
     3     3           1.0000     1     18     18          1.0000*    1  1    180.4  1000.0    18.0     1.0 18044.9
     4     4           1.0000*    1      5     5           1.0000     1  1    184.4  1000.0    18.4     1.0 18439.7
     4     4           1.0000     1     14     14          1.0000*    1  1    327.4  1000.0    32.7     1.0 32737.2
     5     5           1.0000     1      6     6           1.0000*    1  1    598.3  1000.0    59.8     1.0 59834.9
     5     5           1.0000*    1      8     8           1.0000     1  1    474.0  1000.0    47.4     1.0 47403.2
     6     6           1.0000*    1      7     7           1.0000     1  1    577.4  1000.0    57.7     1.0 57736.2
     6     6           1.0000     1     11     11          1.0000*    1  1    408.9  1000.0    40.9     1.0 40892.5
     7     7           1.0000     1      8     8           1.0000*    1  1    328.0  1000.0    32.8     1.0 32800.0
     8     8           1.0000*    1      9     9           1.0000     1  1    261.8  1000.0    26.2     1.0 26182.3
     9     9           1.0000     1     39     39          1.0000*    1  1    280.6  1000.0    28.1     1.0 28058.6
    10     10          1.0000*    1     11     11          1.0000     1  1    392.1  1000.0    39.2     1.0 39214.2
    10     10          1.0000     1     13     13          1.0000*    1  1    277.0  1000.0    27.7     1.0 27699.7
    13     13          1.0000     1     14     14          1.0000*    1  1    262.8  1000.0    26.3     1.0 26278.8
    14     14          1.0000     1     15     15          1.0000*    1  1    137.5  1000.0    13.7     1.0 13748.5
    15     15          1.0000     1     16     16          1.0000*    1  1    385.6  1000.0    38.6     1.0 38557.0
    16     16          1.0000*    1     17     17          1.0000     1  1    418.6  1000.0    41.9     1.0 41862.2
    16     16          1.0000     1     19     19          1.0000*    1  1    460.1   500.0    92.0     1.0 46006.2
    16     16          1.0000*    1     21     21          1.0000     1  1    539.7   500.0   107.9     1.0 53969.6
    16     16          1.0000*    1     24     24          1.0000     1  1    152.6   500.0    30.5     1.0 15256.5
    17     17          1.0000*    1     18     18          1.0000     1  1    324.7   500.0    64.9     1.0 32473.7
    17     17          1.0000*    1     27     27          1.0000     1  1     98.6   500.0    19.7     1.0  9860.8
    21     21          1.0000     1     22     22          1.0000*    1  1    799.5   500.0   159.9     1.0 79948.1
    22     22          1.0000*    1     23     23          1.0000     1  1    163.9   500.0    32.8     1.0 16386.5
    23     23          1.0000*    1     24     24          1.0000     1  1    463.1   500.0    92.6     1.0 46310.1
    25     25          1.0000     1     26     26          1.0000*    1  1     51.7   500.0    10.3     1.0  5165.1
    26     26          1.0000     1     27     27          1.0000*    1  1    219.9   500.0    44.0     1.0 21988.9
    26     26          1.0000     1     28     28          1.0000*    1  1    153.5   500.0    30.7     1.0 15345.3
    26     26          1.0000     1     29     29          1.0000*    1  1    204.7   500.0    40.9     1.0 20470.9
    28     28          1.0000     1     29     29          1.0000*    1  1    351.7   500.0    70.3     1.0 35169.3
