NUMBER,PU,Angle
1,1.0032273530960083,-0.3251280188560486
2,1.0055880546569824,-0.04002523049712181
3,1.0179035663604736,-0.11877697706222534
4,1.0329310894012451,-0.17569781839847565
5,1.0510817766189575,-0.18291090428829193
6,1.053411602973938,-0.17094141244888306
7,1.0373588800430298,-0.22336769104003906
8,1.0337655544281006,-0.24019844830036163
9,1.0343879461288452,-0.389020174741745
10,1.0447965860366821,-0.11797075718641281
11,1.0462771654129028,-0.13599154353141785
12,1.0311331748962402,-0.1316603422164917
13,1.041182518005371,-0.1255701780319214
14,1.0355440378189087,-0.1422819346189499
15,1.0231786966323853,-0.12154994159936905
16,1.0330071449279785,-0.08506979793310165
17,1.028908371925354,-0.09123113006353378
18,1.023321509361267,-0.10925714671611786
19,1.0502856969833374,-0.004405372776091099
20,0.991108238697052,-0.0290233101695776
21,1.0326285362243652,-0.04312315955758095
22,1.0502597093582153,0.03444647789001465
23,1.0452697277069092,0.03098849020898342
24,1.0384352207183838,-0.08298191428184509
25,1.0391924381256104,0.07143327593803406
26,1.0400364398956299,-0.004756654147058725
27,1.0278806686401367,-0.06495873630046844
28,1.0438913106918335,0.057162221521139145
29,1.0456677675247192,0.10564963519573212
30,1.0475000143051147,0.004020966123789549
31,0.9819999933242798,-0.02769487537443638
32,0.9830999970436096,0.017871275544166565
33,0.9972000122070312,0.08663956075906754
34,1.0123000144958496,0.061556294560432434
35,1.049299955368042,0.12100690603256226
36,1.0635000467300415,0.16799235343933105
37,0.9999999403953552,0.43043529987335205
38,1.0264999866485596,0.22922374308109283
39,1.0299999713897705,-0.49055251479148865
