NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,107.05633544921875,30-1 
31,1 ,750.0,0.0,571.5303344726562,800.0,-500.0,387.20294189453125,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,17.25224494934082,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,73.94721984863281,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,150.7734832763672,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,171.8470001220703,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,78.17123413085938,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,-22.76910972595215,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,4.127891540527344,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,-98.52922058105469,39-1 
39,2 ,400.0,0.0,1000.0,300.0,0.0,0.0,39-2 
