Begin Report RATE_3
PSS(R)E Xplore-36.1.0 LIMIT CHECKING REPORT - BRANCH FLOWS          SAT, APR 26 2025  22:15
NEW ENGLAND TEST SYSTEM, 39 BUSES, 9 GENERATORS
CREATED BY PABLO LEDESMA PABLOLE@ING.UC3M.ES

SUBSYSTEM LOADING CHECK (INCLUDED: LINES; BREAKERS AND SWITCHES; TRANSFORMERS) (EXCLUDED: NONE)
MVA LOADINGS ABOVE 100.0 % OF BRANCH RATING:
LOADINGS ABOVE 100.0 % OF SWITCHING DEVICE RATING

X----------- FROM BUS ------------X X------------ TO BUS -------------X               RATING SET 1    RATING SET 3
  BUS#-SCT X-- NAME --X BASKV  AREA   BUS#-SCT X-- NAME --X BASKV  AREA CKT LOADING   RATE1 PERCENT   RATE3 PERCENT
     1     1           1.0000     1      2     2           1.0000*    1  1    350.6  1000.0    35.1     1.0 35064.6
     1     1           1.0000     1     39     39          1.0000*    1  1    350.8  1000.0    35.1     1.0 35081.4
     2     2           1.0000     1      3     3           1.0000*    1  1    203.7  1000.0    20.4     1.0 20366.6
     2     2           1.0000     1     25     25          1.0000*    1  1    331.9  1000.0    33.2     1.0 33190.6
     3     3           1.0000*    1      4     4           1.0000     1  1     44.2  1000.0     4.4     1.0  4422.1
     3     3           1.0000     1     18     18          1.0000*    1  1    178.2  1000.0    17.8     1.0 17816.4
     4     4           1.0000*    1      5     5           1.0000     1  1    183.7  1000.0    18.4     1.0 18369.7
     4     4           1.0000     1     14     14          1.0000*    1  1    326.9  1000.0    32.7     1.0 32688.5
     5     5           1.0000     1      6     6           1.0000*    1  1    599.4  1000.0    59.9     1.0 59936.2
     5     5           1.0000*    1      8     8           1.0000     1  1    474.2  1000.0    47.4     1.0 47423.1
     6     6           1.0000*    1      7     7           1.0000     1  1    577.6  1000.0    57.8     1.0 57760.0
     6     6           1.0000     1     11     11          1.0000*    1  1    407.9  1000.0    40.8     1.0 40792.9
     7     7           1.0000     1      8     8           1.0000*    1  1    328.2  1000.0    32.8     1.0 32822.6
     8     8           1.0000*    1      9     9           1.0000     1  1    262.0  1000.0    26.2     1.0 26199.4
     9     9           1.0000     1     39     39          1.0000*    1  1    281.1  1000.0    28.1     1.0 28113.3
    10     10          1.0000*    1     11     11          1.0000     1  1    391.3  1000.0    39.1     1.0 39131.0
    10     10          1.0000     1     13     13          1.0000*    1  1    277.1  1000.0    27.7     1.0 27709.7
    13     13          1.0000     1     14     14          1.0000*    1  1    263.2  1000.0    26.3     1.0 26321.2
    14     14          1.0000     1     15     15          1.0000*    1  1    133.2  1000.0    13.3     1.0 13324.6
    15     15          1.0000     1     16     16          1.0000*    1  1    384.7  1000.0    38.5     1.0 38470.6
    16     16          1.0000*    1     17     17          1.0000     1  1    416.0  1000.0    41.6     1.0 41604.9
    16     16          1.0000     1     19     19          1.0000*    1  1    458.9   500.0    91.8     1.0 45892.5
    16     16          1.0000     1     21     21          1.0000*    1  1    497.0   500.0    99.4     1.0 49696.1
    16     16          1.0000     1     24     24          1.0000*    1  1    178.8   500.0    35.8     1.0 17883.9
    17     17          1.0000*    1     18     18          1.0000     1  1    323.4   500.0    64.7     1.0 32343.9
    17     17          1.0000*    1     27     27          1.0000     1  1     96.9   500.0    19.4     1.0  9685.8
    21     21          1.0000     1     22     22          1.0000*    1  1    769.1   500.0   153.8     1.0 76908.9
    22     22          1.0000     1     23     23          1.0000*    1  1    236.1   500.0    47.2     1.0 23614.9
    23     23          1.0000     1     24     24          1.0000*    1  1    497.2   500.0    99.4     1.0 49715.4
    25     25          1.0000     1     26     26          1.0000*    1  1     50.3   500.0    10.1     1.0  5033.6
    26     26          1.0000     1     27     27          1.0000*    1  1    218.9   500.0    43.8     1.0 21893.1
    26     26          1.0000     1     28     28          1.0000*    1  1    153.8   500.0    30.8     1.0 15380.9
    26     26          1.0000     1     29     29          1.0000*    1  1    205.0   500.0    41.0     1.0 20504.6
    28     28          1.0000     1     29     29          1.0000*    1  1    351.8   500.0    70.4     1.0 35180.1
