from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000,2,,1.0000*,553.8,1000.0,55.4,1.0,55382.3
1,,1.0000*,39,,1.0000,544.5,1000.0,54.4,1.0,54447.7
2,,1.0000,3,,1.0000*,69.8,1000.0,7.0,1.0,6978.0
2,,1.0000,25,,1.0000*,347.3,1000.0,34.7,1.0,34734.0
3,,1.0000,4,,1.0000*,204.9,1000.0,20.5,1.0,20494.7
3,,1.0000,18,,1.0000*,114.4,1000.0,11.4,1.0,11438.0
4,,1.0000*,5,,1.0000,217.7,1000.0,21.8,1.0,21769.5
4,,1.0000,14,,1.0000*,489.0,1000.0,48.9,1.0,48901.7
5,,1.0000,6,,1.0000*,819.0,1000.0,81.9,1.0,81897.6
5,,1.0000*,8,,1.0000,628.8,1000.0,62.9,1.0,62883.3
6,,1.0000*,7,,1.0000,743.9,1000.0,74.4,1.0,74394.2
6,,1.0000*,11,,1.0000,966.2,1000.0,96.6,1.0,96624.5
7,,1.0000*,8,,1.0000,490.7,1000.0,49.1,1.0,49065.7
8,,1.0000*,9,,1.0000,573.5,1000.0,57.4,1.0,57350.2
9,,1.0000*,39,,1.0000,572.5,1000.0,57.3,1.0,57254.4
10,,1.0000,11,,1.0000*,944.4,1000.0,94.4,1.0,94436.9
10,,1.0000*,13,,1.0000,711.4,1000.0,71.1,1.0,71143.5
13,,1.0000*,14,,1.0000,696.1,1000.0,69.6,1.0,69607.9
14,,1.0000*,15,,1.0000,205.5,1000.0,20.5,1.0,20547.8
15,,1.0000*,16,,1.0000,190.0,1000.0,19.0,1.0,19002.0
16,,1.0000*,17,,1.0000,381.1,1000.0,38.1,1.0,38107.1
16,,1.0000,19,,1.0000*,456.8,500.0,91.4,1.0,45678.3
16,,1.0000,21,,1.0000*,332.4,500.0,66.5,1.0,33243.7
16,,1.0000*,24,,1.0000,101.4,500.0,20.3,1.0,10136.3
17,,1.0000*,18,,1.0000,269.5,500.0,53.9,1.0,26947.1
17,,1.0000*,27,,1.0000,116.3,500.0,23.3,1.0,11627.5
21,,1.0000,22,,1.0000*,615.3,500.0,123.1,1.0,61526.1
22,,1.0000,23,,1.0000*,74.8,500.0,15.0,1.0,7475.2
23,,1.0000*,24,,1.0000,353.9,500.0,70.8,1.0,35389.0
25,,1.0000,26,,1.0000*,46.6,500.0,9.3,1.0,4659.4
26,,1.0000,27,,1.0000*,195.8,500.0,39.2,1.0,19575.4
26,,1.0000,28,,1.0000*,153.5,500.0,30.7,1.0,15347.2
26,,1.0000,29,,1.0000*,204.7,500.0,40.9,1.0,20472.7
28,,1.0000,29,,1.0000*,351.7,500.0,70.3,1.0,35169.9
