NUMBER,PU,Angle
1,1.0520447492599487,-0.46184149384498596
2,1.0571072101593018,-0.4593569040298462
3,1.0464297533035278,-0.5094720721244812
4,1.0406793355941772,-0.45483335852622986
5,1.0549736022949219,-0.3760319650173187
6,1.0565078258514404,-0.3524927794933319
7,1.0434825420379639,-0.39603501558303833
8,1.0411847829818726,-0.4083980917930603
9,1.0461100339889526,-0.44100433588027954
10,1.0459717512130737,-0.3541924059391022
11,1.0484216213226318,-0.35442763566970825
12,1.0324493646621704,-0.3678593337535858
13,1.0417449474334717,-0.3796423673629761
14,1.0370984077453613,-0.44276270270347595
15,1.0263115167617798,-0.5591962933540344
16,1.0385223627090454,-0.5823165774345398
17,1.0414562225341797,-0.5613312125205994
18,1.041831612586975,-0.5488265156745911
19,1.052314043045044,-0.5019557476043701
20,0.9922149777412415,-0.5264550447463989
21,1.037902593612671,-0.6064084768295288
22,1.0515872240066528,-0.5965723395347595
23,1.0436456203460693,-0.6458922624588013
24,1.0437928438186646,-0.6061608195304871
25,1.0589395761489868,-0.44416528940200806
26,1.0541068315505981,-0.4972529411315918
27,1.0419317483901978,-0.5466457605361938
28,1.051173448562622,-0.43606382608413696
29,1.0506635904312134,-0.38796108961105347
30,1.0475000143051147,-0.41745859384536743
31,1.0,-0.02769487537443638
32,0.9830999970436096,-0.218503937125206
33,0.9972000122070312,-0.4109914302825928
34,1.0123000144958496,-0.435920774936676
35,1.049299955368042,-0.5101214647293091
36,1.0635000467300415,-0.5087029337882996
37,1.0277999639511108,-0.3258737027645111
38,1.0264999866485596,-0.2647315263748169
39,1.0299999713897705,-0.46278074383735657
