NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,106.25557708740234,30-1 
31,1 ,750.0,0.0,1582.86279296875,800.0,-500.0,722.4361572265625,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,99.63050842285156,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,98.81975555419922,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,162.2981414794922,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,205.14512634277344,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,108.87078857421875,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,-1.0765208005905151,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,21.105600357055664,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,11.318653106689453,39-1 
