from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000,2,,1.0000*,171.8,1000.0,17.2,1.0,17178.4
1,,1.0000,39,,1.0000*,163.5,1000.0,16.4,1.0,16351.4
2,,1.0000*,3,,1.0000,614.5,1000.0,61.4,1.0,61447.5
2,,1.0000,25,,1.0000*,627.4,1000.0,62.7,1.0,62741.9
3,,1.0000*,4,,1.0000,180.5,1000.0,18.0,1.0,18045.3
3,,1.0000,18,,1.0000*,174.6,1000.0,17.5,1.0,17464.0
4,,1.0000*,5,,1.0000,289.2,1000.0,28.9,1.0,28917.4
4,,1.0000,14,,1.0000*,126.8,1000.0,12.7,1.0,12679.1
5,,1.0000,6,,1.0000*,527.2,1000.0,52.7,1.0,52719.4
5,,1.0000,8,,1.0000*,312.3,1000.0,31.2,1.0,31233.4
6,,1.0000*,7,,1.0000,432.8,1000.0,43.3,1.0,43284.2
6,,1.0000,11,,1.0000*,289.3,1000.0,28.9,1.0,28925.4
7,,1.0000,8,,1.0000*,185.2,1000.0,18.5,1.0,18521.0
8,,1.0000*,9,,1.0000,55.4,1000.0,5.5,1.0,5540.7
9,,1.0000,39,,1.0000*,148.3,1000.0,14.8,1.0,14830.8
10,,1.0000*,11,,1.0000,276.0,1000.0,27.6,1.0,27601.0
10,,1.0000*,13,,1.0000,402.8,1000.0,40.3,1.0,40281.1
13,,1.0000*,14,,1.0000,399.2,1000.0,39.9,1.0,39920.0
14,,1.0000,15,,1.0000*,286.6,1000.0,28.7,1.0,28662.7
15,,1.0000*,16,,1.0000,74.3,1000.0,7.4,1.0,7426.3
16,,1.0000*,17,,1.0000,613.1,1000.0,61.3,1.0,61305.8
16,,1.0000,19,,1.0000*,469.8,500.0,94.0,1.0,46976.0
16,,1.0000*,21,,1.0000,206.1,500.0,41.2,1.0,20607.3
16,,1.0000,24,,1.0000*,457.2,500.0,91.4,1.0,45715.8
17,,1.0000*,18,,1.0000,88.1,500.0,17.6,1.0,8810.2
17,,1.0000*,27,,1.0000,661.9,500.0,132.4,1.0,66193.2
21,,1.0000*,22,,1.0000,184.3,500.0,36.9,1.0,18425.9
22,,1.0000*,23,,1.0000,571.7,500.0,114.3,1.0,57174.6
23,,1.0000,24,,1.0000*,136.4,500.0,27.3,1.0,13640.6
25,,1.0000,26,,1.0000*,386.8,500.0,77.4,1.0,38684.7
26,,1.0000,27,,1.0000*,885.6,500.0,177.1,1.0,88557.9
26,,1.0000*,28,,1.0000,628.8,500.0,125.8,1.0,62884.8
26,,1.0000,29,,1.0000*,679.4,500.0,135.9,1.0,67936.9
28,,1.0000,29,,1.0000*,842.6,500.0,168.5,1.0,84257.8
