NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,141.20713806152344,30-1 
31,1 ,750.0,0.0,592.0321655273438,800.0,-500.0,430.997314453125,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,54.38542175292969,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,94.75812530517578,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,160.41629028320312,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,200.59326171875,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,106.27875518798828,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,31.72229766845703,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,32.078834533691406,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,-9.008977890014648,39-1 
39,2 ,400.0,0.0,1000.0,300.0,0.0,0.0,39-2 
