Begin Report RATE_3
PSS(R)E Xplore-36.1.0 LIMIT CHECKING REPORT - BRANCH FLOWS          TUE, APR 29 2025  21:34
NEW ENGLAND TEST SYSTEM, 39 BUSES, 9 GENERATORS
CREATED BY PABLO LEDESMA PABLOLE@ING.UC3M.ES

SUBSYSTEM LOADING CHECK (INCLUDED: LINES; BREAKERS AND SWITCHES; TRANSFORMERS) (EXCLUDED: NONE)
MVA LOADINGS ABOVE 100.0 % OF BRANCH RATING:
LOADINGS ABOVE 100.0 % OF SWITCHING DEVICE RATING

X----------- FROM BUS ------------X X------------ TO BUS -------------X               RATING SET 1    RATING SET 3
  BUS#-SCT X-- NAME --X BASKV  AREA   BUS#-SCT X-- NAME --X BASKV  AREA CKT LOADING   RATE1 PERCENT   RATE3 PERCENT
     1     1           1.0000     1      2     2           1.0000*    1  1    211.5  1000.0    21.1     1.0 21147.5
     1     1           1.0000     1     39     39          1.0000*    1  1    195.8  1000.0    19.6     1.0 19577.3
     2     2           1.0000     1      3     3           1.0000*    1  1    863.2  1000.0    86.3     1.0 86324.9
     2     2           1.0000     1     25     25          1.0000*    1  1    947.4  1000.0    94.7     1.0 94739.8
     3     3           1.0000*    1      4     4           1.0000     1  1    231.9  1000.0    23.2     1.0 23190.5
     3     3           1.0000*    1     18     18          1.0000     1  1    326.5  1000.0    32.6     1.0 32648.4
     4     4           1.0000*    1      5     5           1.0000     1  1    271.8  1000.0    27.2     1.0 27177.1
     4     4           1.0000     1     14     14          1.0000*    1  1     83.3  1000.0     8.3     1.0  8329.2
     5     5           1.0000     1      6     6           1.0000*    1  1    492.5  1000.0    49.3     1.0 49253.3
     5     5           1.0000     1      8     8           1.0000*    1  1    297.5  1000.0    29.7     1.0 29749.2
     6     6           1.0000*    1      7     7           1.0000     1  1    413.1  1000.0    41.3     1.0 41314.0
     6     6           1.0000     1     11     11          1.0000*    1  1    279.1  1000.0    27.9     1.0 27911.5
     7     7           1.0000     1      8     8           1.0000*    1  1    165.8  1000.0    16.6     1.0 16580.7
     8     8           1.0000     1      9     9           1.0000*    1  1     89.5  1000.0     9.0     1.0  8952.6
     9     9           1.0000     1     39     39          1.0000*    1  1    171.1  1000.0    17.1     1.0 17110.6
    10     10          1.0000*    1     11     11          1.0000     1  1    266.8  1000.0    26.7     1.0 26681.0
    10     10          1.0000*    1     13     13          1.0000     1  1    408.5  1000.0    40.9     1.0 40850.2
    13     13          1.0000*    1     14     14          1.0000     1  1    407.5  1000.0    40.7     1.0 40748.6
    14     14          1.0000     1     15     15          1.0000*    1  1    326.3  1000.0    32.6     1.0 32628.4
    15     15          1.0000*    1     16     16          1.0000     1  1     92.8  1000.0     9.3     1.0  9281.9
    16     16          1.0000     1     17     17          1.0000*    1  1    513.8  1000.0    51.4     1.0 51375.3
    16     16          1.0000     1     19     19          1.0000*    1  1    458.7   500.0    91.7     1.0 45868.8
    16     16          1.0000*    1     21     21          1.0000     1  1    195.4   500.0    39.1     1.0 19544.8
    16     16          1.0000     1     24     24          1.0000*    1  1    450.1   500.0    90.0     1.0 45008.9
    17     17          1.0000     1     18     18          1.0000*    1  1    175.8   500.0    35.2     1.0 17584.7
    17     17          1.0000     1     27     27          1.0000*    1  1    346.7   500.0    69.3     1.0 34671.9
    21     21          1.0000*    1     22     22          1.0000     1  1    151.0   500.0    30.2     1.0 15098.3
    22     22          1.0000*    1     23     23          1.0000     1  1    570.8   500.0   114.2     1.0 57077.5
    23     23          1.0000     1     24     24          1.0000*    1  1    128.0   500.0    25.6     1.0 12801.6
    25     25          1.0000*    1     26     26          1.0000     1  1    441.4   500.0    88.3     1.0 44135.7
    26     26          1.0000*    1     27     27          1.0000     1  1    628.1   500.0   125.6     1.0 62810.7
    26     26          1.0000*    1     28     28          1.0000     1  1    146.8   500.0    29.4     1.0 14677.8
    26     26          1.0000     1     29     29          1.0000*    1  1    197.1   500.0    39.4     1.0 19713.1
    28     28          1.0000     1     29     29          1.0000*    1  1    349.8   500.0    70.0     1.0 34977.4
