from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000*,2,,1.0000,51.5,1000.0,5.2,1.0  5154.3
1,,1.0000,39,,1.0000*,130.5,1000.0,13.1,1.0 13052.5
2,,1.0000*,3,,1.0000,373.3,1000.0,37.3,1.0 37335.0
2,,1.0000,25,,1.0000*,159.0,1000.0,15.9,1.0 15899.9
3,,1.0000,4,,1.0000*,281.3,1000.0,28.1,1.0 28129.4
3,,1.0000*,18,,1.0000,323.8,1000.0,32.4,1.0 32383.3
4,,1.0000,5,,1.0000*,688.1,1000.0,68.8,1.0 68806.7
4,,1.0000,14,,1.0000*,107.3,1000.0,10.7,1.0 10731.1
5,,1.0000,6,,1.0000*,1008.8,1000.0,100.9,1.0100876.0
5,,1.0000,8,,1.0000*,342.0,1000.0,34.2,1.0 34196.3
6,,1.0000*,7,,1.0000,543.3,1000.0,54.3,1.0 54328.5
6,,1.0000,11,,1.0000*,113.5,1000.0,11.3,1.0 11347.2
7,,1.0000,8,,1.0000*,295.5,1000.0,29.6,1.0 29554.5
8,,1.0000*,9,,1.0000,104.3,1000.0,10.4,1.0 10431.3
9,,1.0000,39,,1.0000*,157.9,1000.0,15.8,1.0 15792.0
10,,1.0000*,11,,1.0000,63.6,1000.0,6.4,1.0  6362.3
10,,1.0000*,13,,1.0000,651.2,1000.0,65.1,1.0 65121.9
13,,1.0000*,14,,1.0000,675.6,1000.0,67.6,1.0 67555.2
14,,1.0000*,15,,1.0000,573.2,1000.0,57.3,1.0 57317.6
15,,1.0000*,16,,1.0000,296.3,1000.0,29.6,1.0 29625.2
16,,1.0000*,17,,1.0000,256.6,1000.0,25.7,1.0 25658.6
16,,1.0000,19,,1.0000*,456.0,500.0,91.2,1.0 45603.7
16,,1.0000*,21,,1.0000,192.9,500.0,38.6,1.0 19293.0
16,,1.0000,24,,1.0000*,447.4,500.0,89.5,1.0 44741.7
17,,1.0000,18,,1.0000*,165.5,500.0,33.1,1.0 16547.2
17,,1.0000,27,,1.0000*,94.2,500.0,18.8,1.0  9418.7
21,,1.0000*,22,,1.0000,137.5,500.0,27.5,1.0 13747.0
22,,1.0000*,23,,1.0000,570.4,500.0,114.1,1.0 57037.0
23,,1.0000,24,,1.0000*,125.7,500.0,25.1,1.0 12573.8
25,,1.0000*,26,,1.0000,185.5,500.0,37.1,1.0 18549.2
26,,1.0000*,27,,1.0000,377.7,500.0,75.5,1.0 37766.1
26,,1.0000,28,,1.0000*,153.0,500.0,30.6,1.0 15304.0
26,,1.0000,29,,1.0000*,204.3,500.0,40.9,1.0 20431.6
28,,1.0000,29,,1.0000*,351.6,500.0,70.3,1.0 35157.0
