NUMBER,PU,Angle
1,1.0368220806121826,-0.06547409296035767
2,1.0272300243377686,0.02143918350338936
3,1.0254759788513184,-0.12379971146583557
4,1.0422909259796143,-0.17664961516857147
5,1.0634914636611938,-0.15691423416137695
6,1.0652825832366943,-0.14673297107219696
7,1.052267074584961,-0.1769452542066574
8,1.049761176109314,-0.182694673538208
9,1.0501807928085327,-0.14447620511054993
10,1.0521633625030518,-0.11778239160776138
11,1.0553858280181885,-0.1280125379562378
12,1.0393832921981812,-0.13133125007152557
13,1.048156499862671,-0.13296034932136536
14,1.0420362949371338,-0.1694241762161255
15,1.0254347324371338,-0.23656505346298218
16,1.0331165790557861,-0.2384995073080063
17,1.0285531282424927,-0.1968504935503006
18,1.0255063772201538,-0.17660197615623474
19,1.0503259897232056,-0.15784116089344025
20,0.9911301732063293,-0.18245674669742584
21,1.0341100692749023,-0.26293081045150757
22,1.0495526790618896,-0.2531646192073822
23,1.0415312051773071,-0.30269649624824524
24,1.0388681888580322,-0.26259341835975647
25,1.0312038660049438,0.015837639570236206
26,1.0346215963363647,-0.08575701713562012
27,1.0240072011947632,-0.15752260386943817
28,1.0410882234573364,-0.02355150319635868
29,1.043744683265686,0.02508585713803768
30,1.0,0.24916090071201324
31,0.9819999933242798,-0.02769487537443638
32,0.9830999970436096,0.01710270717740059
33,0.9972000122070312,-0.06679783761501312
34,1.0123000144958496,-0.09187804162502289
35,1.049299955368042,-0.16654571890830994
36,1.0635000467300415,-0.16526482999324799
37,1.0277999639511108,0.13662275671958923
38,1.0264999866485596,0.14879347383975983
39,1.0299999713897705,-0.11686837673187256
