NUMBER,PU,Angle
1,1.0502442121505737,-0.15250374376773834
2,1.055853247642517,-0.10959403961896896
3,1.0480120182037354,-0.1590711623430252
4,1.0515505075454712,-0.173375204205513
5,1.068351149559021,-0.15516245365142822
6,1.069432020187378,-0.14409255981445312
7,1.0563939809799194,-0.1782119870185852
8,1.0538935661315918,-0.18602032959461212
9,1.0520832538604736,-0.1820847988128662
10,1.0557191371917725,-0.1042458787560463
11,1.0590678453445435,-0.1180323138833046
12,1.0433647632598877,-0.11772806942462921
13,1.0522428750991821,-0.11572253704071045
14,1.0469664335250854,-0.14252907037734985
15,1.0234055519104004,-0.1476309895515442
16,1.0277810096740723,-0.12222675234079361
17,1.036056637763977,-0.13977469503879547
18,1.0393270254135132,-0.15456072986125946
19,1.0483638048171997,-0.041271649301052094
20,0.9900593757629395,-0.06600260734558105
21,1.0074843168258667,-0.06230223551392555
22,1.007855772972107,0.03823026642203331
23,1.012045979499817,-0.049037009477615356
24,1.029792070388794,-0.12689518928527832
25,1.0620986223220825,-0.08460259437561035
26,1.0547244548797607,-0.10676955431699753
27,1.0403205156326294,-0.14195534586906433
28,1.0514930486679077,-0.045611992478370667
29,1.0508828163146973,0.002474023960530758
30,1.0475000143051147,-0.06764593720436096
31,0.9819999933242798,-0.02769487537443638
32,0.9830999970436096,0.03018215298652649
33,0.9972000122070312,0.049849942326545715
34,1.0123000144958496,0.0246200542896986
35,1.0,0.28055861592292786
36,1.0635000467300415,0.09188036620616913
37,1.0277999639511108,0.033413249999284744
38,1.0264999866485596,0.12568852305412292
39,1.0299999713897705,-0.17853647470474243
