NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,110.57550811767578,30-1 
31,1 ,750.0,0.0,614.6143188476562,800.0,-500.0,397.4236145019531,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,32.399635314941406,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,155.74317932128906,33-1 
33,2 ,400.0,0.0,1000.0,300.0,0.0,246.42906188964844,33-2 
34,1 ,650.0,0.0,508.0,800.0,-300.0,238.99095153808594,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,241.2388153076172,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,129.42410278320312,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,-15.206347465515137,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,20.837093353271484,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,-19.1019229888916,39-1 
