from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000*,2,,1.0000,122.3,1000.0,12.2,1.0,12229.6
1,,1.0000,39,,1.0000*,164.5,1000.0,16.4,1.0,16447.9
2,,1.0000*,3,,1.0000,365.6,1000.0,36.6,1.0,36559.6
2,,1.0000,25,,1.0000*,263.5,1000.0,26.3,1.0,26346.9
3,,1.0000*,4,,1.0000,78.0,1000.0,7.8,1.0,7795.4
3,,1.0000,18,,1.0000*,85.1,1000.0,8.5,1.0,8514.8
4,,1.0000*,5,,1.0000,216.0,1000.0,21.6,1.0,21595.9
4,,1.0000,14,,1.0000*,265.2,1000.0,26.5,1.0,26523.2
5,,1.0000,6,,1.0000*,490.3,1000.0,49.0,1.0,49032.8
5,,1.0000,8,,1.0000*,338.8,1000.0,33.9,1.0,33881.8
6,,1.0000*,7,,1.0000,445.8,1000.0,44.6,1.0,44576.2
6,,1.0000,11,,1.0000*,382.0,1000.0,38.2,1.0,38203.5
7,,1.0000,8,,1.0000*,198.0,1000.0,19.8,1.0,19804.1
8,,1.0000,9,,1.0000*,29.5,1000.0,2.9,1.0,2945.6
9,,1.0000,39,,1.0000*,155.8,1000.0,15.6,1.0,15579.0
10,,1.0000*,11,,1.0000,364.8,1000.0,36.5,1.0,36482.0
10,,1.0000,13,,1.0000*,309.2,1000.0,30.9,1.0,30917.6
13,,1.0000,14,,1.0000*,298.6,1000.0,29.9,1.0,29858.4
14,,1.0000,15,,1.0000*,130.6,1000.0,13.1,1.0,13064.6
15,,1.0000*,16,,1.0000,284.0,1000.0,28.4,1.0,28395.4
16,,1.0000*,17,,1.0000,228.8,1000.0,22.9,1.0,22878.3
16,,1.0000,19,,1.0000*,459.9,500.0,92.0,1.0,45990.4
16,,1.0000,21,,1.0000*,348.7,500.0,69.7,1.0,34866.0
16,,1.0000,24,,1.0000*,45.7,500.0,9.1,1.0,4572.4
17,,1.0000*,18,,1.0000,197.1,500.0,39.4,1.0,19705.2
17,,1.0000*,27,,1.0000,43.7,500.0,8.7,1.0,4368.8
21,,1.0000,22,,1.0000*,605.9,500.0,121.2,1.0,60587.7
22,,1.0000,23,,1.0000*,320.7,500.0,64.1,1.0,32069.0
23,,1.0000,24,,1.0000*,362.9,500.0,72.6,1.0,36287.8
25,,1.0000,26,,1.0000*,90.2,500.0,18.0,1.0,9015.2
26,,1.0000,27,,1.0000*,282.6,500.0,56.5,1.0,28260.5
26,,1.0000,28,,1.0000*,153.5,500.0,30.7,1.0,15345.2
26,,1.0000,29,,1.0000*,204.7,500.0,40.9,1.0,20470.7
28,,1.0000,29,,1.0000*,351.7,500.0,70.3,1.0,35169.3
