from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000*,2,,1.0000,122.8,1000.0,12.3,1.0,12278.2
1,,1.0000,39,,1.0000*,164.6,1000.0,16.5,1.0,16463.0
2,,1.0000*,3,,1.0000,365.7,1000.0,36.6,1.0,36565.6
2,,1.0000,25,,1.0000*,264.1,1000.0,26.4,1.0,26405.0
3,,1.0000*,4,,1.0000,80.0,1000.0,8.0,1.0,8004.1
3,,1.0000,18,,1.0000*,87.6,1000.0,8.8,1.0,8762.0
4,,1.0000*,5,,1.0000,214.4,1000.0,21.4,1.0,21436.7
4,,1.0000,14,,1.0000*,266.3,1000.0,26.6,1.0,26629.5
5,,1.0000,6,,1.0000*,487.2,1000.0,48.7,1.0,48723.6
5,,1.0000,8,,1.0000*,338.7,1000.0,33.9,1.0,33867.5
6,,1.0000*,7,,1.0000,445.2,1000.0,44.5,1.0,44515.7
6,,1.0000,11,,1.0000*,384.3,1000.0,38.4,1.0,38431.1
7,,1.0000,8,,1.0000*,197.4,1000.0,19.7,1.0,19744.2
8,,1.0000,9,,1.0000*,29.4,1000.0,2.9,1.0,2941.6
9,,1.0000,39,,1.0000*,155.5,1000.0,15.6,1.0,15552.1
10,,1.0000*,11,,1.0000,366.9,1000.0,36.7,1.0,36691.1
10,,1.0000,13,,1.0000*,307.4,1000.0,30.7,1.0,30741.1
13,,1.0000,14,,1.0000*,296.5,1000.0,29.6,1.0,29649.8
14,,1.0000,15,,1.0000*,131.9,1000.0,13.2,1.0,13188.8
15,,1.0000*,16,,1.0000,287.0,1000.0,28.7,1.0,28697.7
16,,1.0000*,17,,1.0000,232.7,1000.0,23.3,1.0,23267.7
16,,1.0000,19,,1.0000*,460.5,500.0,92.1,1.0,46045.2
16,,1.0000,21,,1.0000*,483.3,500.0,96.7,1.0,48330.5
16,,1.0000*,24,,1.0000,92.2,500.0,18.4,1.0,9219.0
17,,1.0000*,18,,1.0000,199.6,500.0,39.9,1.0,19962.0
17,,1.0000*,27,,1.0000,45.2,500.0,9.0,1.0,4516.9
21,,1.0000,22,,1.0000*,727.9,500.0,145.6,1.0,72795.0
22,,1.0000,23,,1.0000*,926.7,500.0,185.3,1.0,92668.2
23,,1.0000*,24,,1.0000,240.1,500.0,48.0,1.0,24009.8
25,,1.0000,26,,1.0000*,89.9,500.0,18.0,1.0,8990.4
26,,1.0000,27,,1.0000*,282.4,500.0,56.5,1.0,28238.6
26,,1.0000,28,,1.0000*,153.3,500.0,30.7,1.0,15329.7
26,,1.0000,29,,1.0000*,204.6,500.0,40.9,1.0,20456.1
28,,1.0000,29,,1.0000*,351.6,500.0,70.3,1.0,35164.6
