NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,287.1745910644531,30-1 
31,1 ,750.0,0.0,704.4815063476562,800.0,-500.0,448.203857421875,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,68.0518569946289,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,152.09478759765625,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,186.9863739013672,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,264.88262939453125,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,142.88845825195312,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,107.54377746582031,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,492.7738037109375,38-1 
38,2 ,400.0,0.0,1000.0,300.0,0.0,300.0,38-2 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,48.97086715698242,39-1 
