NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,165.90884399414062,30-1 
31,1 ,750.0,0.0,644.5706176757812,800.0,-500.0,483.29034423828125,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,104.47101593017578,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,171.53929138183594,33-1 
33,2 ,400.0,0.0,1000.0,300.0,0.0,271.42291259765625,33-2 
34,1 ,650.0,0.0,508.0,800.0,-300.0,257.5186462402344,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,277.8985595703125,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,138.31248474121094,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,-0.09093643724918365,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,36.92751693725586,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,40.65604782104492,39-1 
