NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,189.05130004882812,30-1 
31,1 ,750.0,0.0,641.9561157226562,800.0,-500.0,505.8199462890625,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,129.67893981933594,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,216.50042724609375,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,216.83738708496094,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,620.5948486328125,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,170.2770233154297,36-1 
36,2 ,400.0,0.0,1000.0,300.0,0.0,300.0,36-2 
37,1 ,700.0,0.0,540.0,800.0,-500.0,15.764963150024414,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,53.8220329284668,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,55.71547317504883,39-1 
