NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,31.25556755065918,30-1 
30,2 ,400.0,0.0,1000.0,300.0,0.0,125.02227020263672,30-2 
31,1 ,750.0,0.0,595.5185546875,800.0,-500.0,461.970947265625,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,80.28150177001953,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,109.09849548339844,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,167.061279296875,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,211.29391479492188,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,100.5409927368164,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,106.13988494873047,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,54.735435485839844,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,103.76165008544922,39-1 
