from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000,2,,1.0000*,272.7,1000.0,27.3,1.0,27270.4
1,,1.0000*,39,,1.0000,260.6,1000.0,26.1,1.0,26055.1
2,,1.0000*,3,,1.0000,597.6,1000.0,59.8,1.0,59757.4
2,,1.0000,25,,1.0000*,717.7,1000.0,71.8,1.0,71771.2
3,,1.0000,4,,1.0000*,494.9,1000.0,49.5,1.0,49494.1
3,,1.0000,18,,1.0000*,237.5,1000.0,23.8,1.0,23751.2
4,,1.0000*,5,,1.0000,339.8,1000.0,34.0,1.0,33975.1
4,,1.0000,14,,1.0000*,291.8,1000.0,29.2,1.0,29183.9
5,,1.0000*,6,,1.0000,78.1,1000.0,7.8,1.0,7809.0
5,,1.0000,8,,1.0000*,304.2,1000.0,30.4,1.0,30419.8
6,,1.0000,7,,1.0000*,337.0,1000.0,33.7,1.0,33704.7
6,,1.0000*,11,,1.0000,642.9,1000.0,64.3,1.0,64288.8
7,,1.0000,8,,1.0000*,92.2,1000.0,9.2,1.0,9223.2
8,,1.0000*,9,,1.0000,156.6,1000.0,15.7,1.0,15659.4
9,,1.0000,39,,1.0000*,195.8,1000.0,19.6,1.0,19584.0
10,,1.0000*,11,,1.0000,608.0,1000.0,60.8,1.0,60800.6
10,,1.0000,13,,1.0000*,127.0,1000.0,12.7,1.0,12695.5
13,,1.0000,14,,1.0000*,99.9,1000.0,10.0,1.0,9992.1
14,,1.0000,15,,1.0000*,304.0,1000.0,30.4,1.0,30400.5
15,,1.0000,16,,1.0000*,600.0,1000.0,60.0,1.0,59998.2
16,,1.0000,17,,1.0000*,238.4,1000.0,23.8,1.0,23842.3
16,,1.0000,19,,1.0000*,472.1,500.0,94.4,1.0,47209.4
16,,1.0000*,21,,1.0000,330.8,500.0,66.2,1.0,33080.0
16,,1.0000*,24,,1.0000,133.7,500.0,26.7,1.0,13367.9
17,,1.0000*,18,,1.0000,380.4,500.0,76.1,1.0,38044.7
17,,1.0000*,27,,1.0000,558.5,500.0,111.7,1.0,55850.7
21,,1.0000,22,,1.0000*,627.4,500.0,125.5,1.0,62738.9
22,,1.0000,23,,1.0000*,77.1,500.0,15.4,1.0,7711.1
23,,1.0000*,24,,1.0000,355.3,500.0,71.1,1.0,35531.0
25,,1.0000*,26,,1.0000,457.8,500.0,91.6,1.0,45782.3
26,,1.0000,27,,1.0000*,786.4,500.0,157.3,1.0,78641.6
26,,1.0000*,28,,1.0000,629.1,500.0,125.8,1.0,62913.8
26,,1.0000,29,,1.0000*,679.3,500.0,135.9,1.0,67930.2
28,,1.0000,29,,1.0000*,842.4,500.0,168.5,1.0,84240.9
