from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000,2,,1.0000*,311.7,1000.0,31.2,1.0 31172.9
1,,1.0000*,39,,1.0000,301.0,1000.0,30.1,1.0 30097.8
2,,1.0000*,3,,1.0000,847.9,1000.0,84.8,1.0 84789.2
2,,1.0000,25,,1.0000*,1042.8,1000.0,104.3,1.0104279.7
3,,1.0000,4,,1.0000*,555.0,1000.0,55.5,1.0 55503.5
3,,1.0000*,18,,1.0000,58.1,1000.0,5.8,1.0  5809.2
4,,1.0000*,5,,1.0000,346.4,1000.0,34.6,1.0 34640.0
4,,1.0000,14,,1.0000*,249.1,1000.0,24.9,1.0 24910.4
5,,1.0000*,6,,1.0000,70.1,1000.0,7.0,1.0  7008.5
5,,1.0000,8,,1.0000*,290.5,1000.0,29.0,1.0 29047.7
6,,1.0000,7,,1.0000*,319.6,1000.0,32.0,1.0 31957.3
6,,1.0000*,11,,1.0000,631.6,1000.0,63.2,1.0 63162.9
7,,1.0000,8,,1.0000*,77.6,1000.0,7.8,1.0  7760.9
8,,1.0000*,9,,1.0000,192.3,1000.0,19.2,1.0 19225.4
9,,1.0000,39,,1.0000*,230.5,1000.0,23.1,1.0 23050.3
10,,1.0000*,11,,1.0000,598.5,1000.0,59.9,1.0 59850.4
10,,1.0000,13,,1.0000*,108.4,1000.0,10.8,1.0 10841.8
13,,1.0000,14,,1.0000*,77.2,1000.0,7.7,1.0  7720.5
14,,1.0000,15,,1.0000*,241.1,1000.0,24.1,1.0 24108.0
15,,1.0000,16,,1.0000*,548.9,1000.0,54.9,1.0 54890.1
16,,1.0000,17,,1.0000*,82.1,1000.0,8.2,1.0  8206.4
16,,1.0000,19,,1.0000*,459.1,500.0,91.8,1.0 45911.9
16,,1.0000,21,,1.0000*,331.2,500.0,66.2,1.0 33121.3
16,,1.0000*,24,,1.0000,108.9,500.0,21.8,1.0 10893.6
17,,1.0000,18,,1.0000*,196.4,500.0,39.3,1.0 19637.2
17,,1.0000,27,,1.0000*,242.7,500.0,48.5,1.0 24267.6
21,,1.0000,22,,1.0000*,617.6,500.0,123.5,1.0 61763.2
22,,1.0000,23,,1.0000*,75.3,500.0,15.1,1.0  7530.5
23,,1.0000*,24,,1.0000,353.9,500.0,70.8,1.0 35385.2
25,,1.0000*,26,,1.0000,336.9,500.0,67.4,1.0 33693.2
26,,1.0000*,27,,1.0000,525.8,500.0,105.2,1.0 52579.3
26,,1.0000,28,,1.0000*,147.0,500.0,29.4,1.0 14698.0
26,,1.0000,29,,1.0000*,198.3,500.0,39.7,1.0 19831.6
28,,1.0000,29,,1.0000*,350.0,500.0,70.0,1.0 34998.9
