from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000,2,,1.0000*,338.4,1000.0,33.8,1.0 33843.1
1,,1.0000*,39,,1.0000,330.3,1000.0,33.0,1.0 33030.0
2,,1.0000*,3,,1.0000,1002.0,1000.0,100.2,1.0100204.2
2,,1.0000*,25,,1.0000,106.2,1000.0,10.6,1.0 10616.6
3,,1.0000,4,,1.0000*,613.6,1000.0,61.4,1.0 61357.0
3,,1.0000*,18,,1.0000,80.6,1000.0,8.1,1.0  8060.9
4,,1.0000,5,,1.0000*,377.3,1000.0,37.7,1.0 37727.7
4,,1.0000,14,,1.0000*,226.7,1000.0,22.7,1.0 22669.5
5,,1.0000*,6,,1.0000,96.8,1000.0,9.7,1.0  9682.5
5,,1.0000,8,,1.0000*,280.7,1000.0,28.1,1.0 28073.9
6,,1.0000,7,,1.0000*,303.6,1000.0,30.4,1.0 30355.3
6,,1.0000*,11,,1.0000,643.7,1000.0,64.4,1.0 64373.1
7,,1.0000,8,,1.0000*,66.4,1000.0,6.6,1.0  6643.6
8,,1.0000,9,,1.0000*,223.2,1000.0,22.3,1.0 22318.7
9,,1.0000,39,,1.0000*,256.8,1000.0,25.7,1.0 25681.5
10,,1.0000*,11,,1.0000,609.5,1000.0,60.9,1.0 60947.1
10,,1.0000,13,,1.0000*,100.4,1000.0,10.0,1.0 10040.4
13,,1.0000,14,,1.0000*,70.9,1000.0,7.1,1.0  7085.0
14,,1.0000,15,,1.0000*,230.8,1000.0,23.1,1.0 23076.5
15,,1.0000,16,,1.0000*,538.4,1000.0,53.8,1.0 53840.6
16,,1.0000,17,,1.0000*,65.6,1000.0,6.6,1.0  6561.7
16,,1.0000,19,,1.0000*,458.3,500.0,91.7,1.0 45830.4
16,,1.0000,21,,1.0000*,331.5,500.0,66.3,1.0 33154.0
16,,1.0000*,24,,1.0000,106.6,500.0,21.3,1.0 10656.6
17,,1.0000,18,,1.0000*,113.4,500.0,22.7,1.0 11340.2
17,,1.0000,27,,1.0000*,141.0,500.0,28.2,1.0 14101.2
21,,1.0000,22,,1.0000*,616.9,500.0,123.4,1.0 61685.9
22,,1.0000,23,,1.0000*,75.1,500.0,15.0,1.0  7513.2
23,,1.0000*,24,,1.0000,353.8,500.0,70.8,1.0 35383.9
25,,1.0000*,26,,1.0000,236.5,500.0,47.3,1.0 23647.2
26,,1.0000*,27,,1.0000,421.5,500.0,84.3,1.0 42146.9
26,,1.0000,28,,1.0000*,147.4,500.0,29.5,1.0 14738.8
26,,1.0000,29,,1.0000*,198.7,500.0,39.7,1.0 19874.0
28,,1.0000,29,,1.0000*,350.1,500.0,70.0,1.0 35007.6
