NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,92.47270965576172,30-1 
31,1 ,750.0,0.0,571.2453002929688,800.0,-500.0,445.91943359375,31-1 
31,2 ,400.0,0.0,999.9321899414062,300.0,0.0,300.0,31-2 
32,1 ,750.0,0.0,650.0,800.0,-500.0,37.315147399902344,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,75.7928466796875,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,151.62863159179688,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,173.91766357421875,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,79.34546661376953,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,-29.92991828918457,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,3.053618907928467,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,-15.08359146118164,39-1 
