from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000,2,,1.0000*,373.7,1000.0,37.4,1.0,37366.2
1,,1.0000*,39,,1.0000,366.4,1000.0,36.6,1.0,36640.3
2,,1.0000*,3,,1.0000,973.3,1000.0,97.3,1.0,97333.4
2,,1.0000*,25,,1.0000,113.8,1000.0,11.4,1.0,11383.2
3,,1.0000,4,,1.0000*,588.4,1000.0,58.8,1.0,58843.1
3,,1.0000*,18,,1.0000,78.3,1000.0,7.8,1.0,7826.5
4,,1.0000*,5,,1.0000,363.7,1000.0,36.4,1.0,36369.9
4,,1.0000*,14,,1.0000,249.0,1000.0,24.9,1.0,24898.4
5,,1.0000,6,,1.0000*,427.8,1000.0,42.8,1.0,42775.8
5,,1.0000*,8,,1.0000,759.5,1000.0,76.0,1.0,75951.2
6,,1.0000*,7,,1.0000,780.8,1000.0,78.1,1.0,78080.6
6,,1.0000*,11,,1.0000,601.1,1000.0,60.1,1.0,60110.7
7,,1.0000*,8,,1.0000,526.9,1000.0,52.7,1.0,52689.7
8,,1.0000*,9,,1.0000,258.9,1000.0,25.9,1.0,25886.4
9,,1.0000,39,,1.0000*,276.1,1000.0,27.6,1.0,27609.2
10,,1.0000*,11,,1.0000,573.5,1000.0,57.3,1.0,57346.8
10,,1.0000,13,,1.0000*,116.8,1000.0,11.7,1.0,11679.2
13,,1.0000,14,,1.0000*,82.3,1000.0,8.2,1.0,8229.7
14,,1.0000,15,,1.0000*,212.5,1000.0,21.3,1.0,21254.7
15,,1.0000,16,,1.0000*,526.1,1000.0,52.6,1.0,52605.3
16,,1.0000,17,,1.0000*,57.9,1000.0,5.8,1.0,5791.8
16,,1.0000,19,,1.0000*,459.1,500.0,91.8,1.0,45911.2
16,,1.0000,21,,1.0000*,331.2,500.0,66.2,1.0,33121.5
16,,1.0000*,24,,1.0000,108.9,500.0,21.8,1.0,10891.8
17,,1.0000,18,,1.0000*,121.0,500.0,24.2,1.0,12096.4
17,,1.0000,27,,1.0000*,132.6,500.0,26.5,1.0,13263.4
21,,1.0000,22,,1.0000*,617.6,500.0,123.5,1.0,61762.6
22,,1.0000,23,,1.0000*,75.3,500.0,15.1,1.0,7530.4
23,,1.0000*,24,,1.0000,353.9,500.0,70.8,1.0,35385.2
25,,1.0000*,26,,1.0000,228.8,500.0,45.8,1.0,22875.4
26,,1.0000*,27,,1.0000,414.1,500.0,82.8,1.0,41408.7
26,,1.0000,28,,1.0000*,147.1,500.0,29.4,1.0,14714.0
26,,1.0000,29,,1.0000*,198.5,500.0,39.7,1.0,19848.2
28,,1.0000,29,,1.0000*,350.0,500.0,70.0,1.0,35002.3
