from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000,2,,1.0000*,262.1,1000.0,26.2,1.0 26205.2
1,,1.0000,39,,1.0000*,265.0,1000.0,26.5,1.0 26500.4
2,,1.0000,3,,1.0000*,345.6,1000.0,34.6,1.0 34561.4
2,,1.0000,25,,1.0000*,367.2,1000.0,36.7,1.0 36720.0
3,,1.0000*,4,,1.0000,377.7,1000.0,37.8,1.0 37770.7
3,,1.0000,18,,1.0000*,388.2,1000.0,38.8,1.0 38816.6
4,,1.0000*,5,,1.0000,339.2,1000.0,33.9,1.0 33915.4
4,,1.0000,14,,1.0000*,433.4,1000.0,43.3,1.0 43344.6
5,,1.0000,6,,1.0000*,499.4,1000.0,49.9,1.0 49942.4
5,,1.0000*,8,,1.0000,809.8,1000.0,81.0,1.0 80979.3
6,,1.0000*,7,,1.0000,834.7,1000.0,83.5,1.0 83472.9
6,,1.0000*,11,,1.0000,676.4,1000.0,67.6,1.0 67636.3
7,,1.0000*,8,,1.0000,581.1,1000.0,58.1,1.0 58111.8
8,,1.0000*,9,,1.0000,161.9,1000.0,16.2,1.0 16185.7
9,,1.0000,39,,1.0000*,178.7,1000.0,17.9,1.0 17872.9
10,,1.0000*,11,,1.0000,640.3,1000.0,64.0,1.0 64028.5
10,,1.0000,13,,1.0000*,126.7,1000.0,12.7,1.0 12674.6
13,,1.0000,14,,1.0000*,108.0,1000.0,10.8,1.0 10798.6
14,,1.0000,15,,1.0000*,477.5,1000.0,47.7,1.0 47745.3
15,,1.0000,16,,1.0000*,782.5,1000.0,78.2,1.0 78246.4
16,,1.0000,17,,1.0000*,674.8,1000.0,67.5,1.0 67482.2
16,,1.0000,19,,1.0000*,1433.2,500.0,286.6,1.0143322.8
16,,1.0000*,21,,1.0000,333.0,500.0,66.6,1.0 33303.3
16,,1.0000*,24,,1.0000,145.6,500.0,29.1,1.0 14560.5
17,,1.0000*,18,,1.0000,536.8,500.0,107.4,1.0 53684.9
17,,1.0000*,27,,1.0000,153.7,500.0,30.7,1.0 15367.1
21,,1.0000,22,,1.0000*,633.2,500.0,126.6,1.0 63319.8
22,,1.0000,23,,1.0000*,78.0,500.0,15.6,1.0  7798.9
23,,1.0000*,24,,1.0000,356.9,500.0,71.4,1.0 35687.1
25,,1.0000,26,,1.0000*,78.7,500.0,15.7,1.0  7874.0
26,,1.0000,27,,1.0000*,210.6,500.0,42.1,1.0 21056.0
26,,1.0000,28,,1.0000*,149.1,500.0,29.8,1.0 14905.6
26,,1.0000,29,,1.0000*,200.4,500.0,40.1,1.0 20043.5
28,,1.0000,29,,1.0000*,350.5,500.0,70.1,1.0 35047.0
