from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000,2,,1.0000*,182.1,1000.0,18.2,1.0 18212.6
1,,1.0000,39,,1.0000*,205.0,1000.0,20.5,1.0 20502.3
2,,1.0000,3,,1.0000*,326.8,1000.0,32.7,1.0 32683.2
2,,1.0000,25,,1.0000*,278.3,1000.0,27.8,1.0 27829.2
3,,1.0000,4,,1.0000*,98.8,1000.0,9.9,1.0  9883.8
3,,1.0000,18,,1.0000*,76.4,1000.0,7.6,1.0  7635.7
4,,1.0000*,5,,1.0000,83.6,1000.0,8.4,1.0  8355.3
4,,1.0000,14,,1.0000*,483.3,1000.0,48.3,1.0 48331.5
5,,1.0000,6,,1.0000*,766.6,1000.0,76.7,1.0 76661.9
5,,1.0000*,8,,1.0000,827.0,1000.0,82.7,1.0 82696.9
6,,1.0000*,7,,1.0000,895.3,1000.0,89.5,1.0 89534.8
6,,1.0000*,11,,1.0000,1088.6,1000.0,108.9,1.0108860.0
7,,1.0000*,8,,1.0000,642.3,1000.0,64.2,1.0 64226.5
8,,1.0000*,9,,1.0000,102.2,1000.0,10.2,1.0 10222.6
9,,1.0000,39,,1.0000*,118.0,1000.0,11.8,1.0 11804.3
10,,1.0000*,11,,1.0000,1056.1,1000.0,105.6,1.0105611.0
10,,1.0000*,13,,1.0000,597.9,1000.0,59.8,1.0 59785.7
13,,1.0000*,14,,1.0000,573.0,1000.0,57.3,1.0 57298.5
14,,1.0000*,15,,1.0000,88.9,1000.0,8.9,1.0  8891.9
15,,1.0000*,16,,1.0000,270.3,1000.0,27.0,1.0 27027.3
16,,1.0000*,17,,1.0000,266.3,1000.0,26.6,1.0 26634.7
16,,1.0000,19,,1.0000*,456.2,500.0,91.2,1.0 45624.0
16,,1.0000,21,,1.0000*,332.9,500.0,66.6,1.0 33290.4
16,,1.0000*,24,,1.0000,99.1,500.0,19.8,1.0  9910.4
17,,1.0000*,18,,1.0000,228.4,500.0,45.7,1.0 22840.0
17,,1.0000*,27,,1.0000,48.5,500.0,9.7,1.0  4849.6
21,,1.0000,22,,1.0000*,614.6,500.0,122.9,1.0 61460.9
22,,1.0000,23,,1.0000*,74.6,500.0,14.9,1.0  7458.6
23,,1.0000*,24,,1.0000,353.9,500.0,70.8,1.0 35394.6
25,,1.0000,26,,1.0000*,69.8,500.0,14.0,1.0  6978.2
26,,1.0000,27,,1.0000*,261.1,500.0,52.2,1.0 26114.2
26,,1.0000,28,,1.0000*,154.0,500.0,30.8,1.0 15400.0
26,,1.0000,29,,1.0000*,205.2,500.0,41.0,1.0 20522.8
28,,1.0000,29,,1.0000*,351.9,500.0,70.4,1.0 35185.9
