NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,177.50376892089844,30-1 
31,1 ,750.0,0.0,654.133544921875,800.0,-500.0,532.9876708984375,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,135.1258087158203,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,174.0823974609375,33-1 
33,2 ,400.0,0.0,1000.0,300.0,0.0,275.44683837890625,33-2 
34,1 ,650.0,0.0,508.0,800.0,-300.0,260.50091552734375,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,284.653564453125,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,142.143310546875,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,5.209286212921143,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,40.44337463378906,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,82.85820770263672,39-1 
