Begin Report RATE_3
PSS(R)E Xplore-36.1.0 LIMIT CHECKING REPORT - BRANCH FLOWS          SAT, APR 26 2025  22:09
NEW ENGLAND TEST SYSTEM, 39 BUSES, 9 GENERATORS
CREATED BY PABLO LEDESMA PABLOLE@ING.UC3M.ES

SUBSYSTEM LOADING CHECK (INCLUDED: LINES; BREAKERS AND SWITCHES; TRANSFORMERS) (EXCLUDED: NONE)
MVA LOADINGS ABOVE 100.0 % OF BRANCH RATING:
LOADINGS ABOVE 100.0 % OF SWITCHING DEVICE RATING

X----------- FROM BUS ------------X X------------ TO BUS -------------X               RATING SET 1    RATING SET 3
  BUS#-SCT X-- NAME --X BASKV  AREA   BUS#-SCT X-- NAME --X BASKV  AREA CKT LOADING   RATE1 PERCENT   RATE3 PERCENT
     1     1           1.0000*    1      2     2           1.0000     1  1    169.3  1000.0    16.9     1.0 16926.4
     1     1           1.0000     1     39     39          1.0000*    1  1    198.2  1000.0    19.8     1.0 19816.6
     2     2           1.0000*    1      3     3           1.0000     1  1    349.2  1000.0    34.9     1.0 34921.2
     2     2           1.0000     1     25     25          1.0000*    1  1    297.3  1000.0    29.7     1.0 29734.4
     3     3           1.0000*    1      4     4           1.0000     1  1    166.5  1000.0    16.7     1.0 16654.6
     3     3           1.0000     1     18     18          1.0000*    1  1    152.6  1000.0    15.3     1.0 15255.1
     4     4           1.0000*    1      5     5           1.0000     1  1    113.0  1000.0    11.3     1.0 11297.7
     4     4           1.0000     1     14     14          1.0000*    1  1    322.2  1000.0    32.2     1.0 32218.6
     5     5           1.0000     1      6     6           1.0000*    1  1    577.0  1000.0    57.7     1.0 57699.5
     5     5           1.0000*    1      8     8           1.0000     1  1    574.9  1000.0    57.5     1.0 57486.8
     6     6           1.0000*    1      7     7           1.0000     1  1    655.5  1000.0    65.5     1.0 65546.6
     6     6           1.0000     1     11     11          1.0000*    1  1    462.0  1000.0    46.2     1.0 46202.4
     7     7           1.0000*    1      8     8           1.0000     1  1    405.3  1000.0    40.5     1.0 40532.0
     8     8           1.0000*    1      9     9           1.0000     1  1     66.4  1000.0     6.6     1.0  6637.0
     9     9           1.0000     1     39     39          1.0000*    1  1    153.9  1000.0    15.4     1.0 15392.2
    10     10          1.0000*    1     11     11          1.0000     1  1    442.8  1000.0    44.3     1.0 44284.3
    10     10          1.0000     1     13     13          1.0000*    1  1    222.1  1000.0    22.2     1.0 22211.1
    13     13          1.0000     1     14     14          1.0000*    1  1    203.3  1000.0    20.3     1.0 20328.4
    14     14          1.0000     1     15     15          1.0000*    1  1    156.3  1000.0    15.6     1.0 15633.5
    15     15          1.0000     1     16     16          1.0000*    1  1    442.8  1000.0    44.3     1.0 44275.5
    16     16          1.0000*    1     17     17          1.0000     1  1    354.4  1000.0    35.4     1.0 35436.2
    16     16          1.0000     1     19     19          1.0000*    1  1    750.9   500.0   150.2     1.0 75090.0
    16     16          1.0000     1     21     21          1.0000*    1  1    333.4   500.0    66.7     1.0 33335.6
    16     16          1.0000*    1     24     24          1.0000     1  1     97.1   500.0    19.4     1.0  9709.2
    17     17          1.0000*    1     18     18          1.0000     1  1    301.0   500.0    60.2     1.0 30104.8
    17     17          1.0000*    1     27     27          1.0000     1  1     58.6   500.0    11.7     1.0  5863.0
    21     21          1.0000     1     22     22          1.0000*    1  1    614.0   500.0   122.8     1.0 61404.7
    22     22          1.0000     1     23     23          1.0000*    1  1     74.4   500.0    14.9     1.0  7443.8
    23     23          1.0000*    1     24     24          1.0000     1  1    354.0   500.0    70.8     1.0 35401.1
    25     25          1.0000     1     26     26          1.0000*    1  1     60.2   500.0    12.0     1.0  6024.4
    26     26          1.0000     1     27     27          1.0000*    1  1    247.2   500.0    49.4     1.0 24722.2
    26     26          1.0000     1     28     28          1.0000*    1  1    155.0   500.0    31.0     1.0 15502.8
    26     26          1.0000     1     29     29          1.0000*    1  1    206.2   500.0    41.2     1.0 20619.8
    28     28          1.0000     1     29     29          1.0000*    1  1    352.2   500.0    70.4     1.0 35217.7
