from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000*,2,,1.0000,275.2,1000.0,27.5,1.0,27518.3
1,,1.0000,39,,1.0000*,300.9,1000.0,30.1,1.0,30088.0
2,,1.0000*,3,,1.0000,667.7,1000.0,66.8,1.0,66768.2
2,,1.0000,25,,1.0000*,177.7,1000.0,17.8,1.0,17767.5
3,,1.0000*,4,,1.0000,331.0,1000.0,33.1,1.0,33097.3
3,,1.0000,18,,1.0000*,18.4,1000.0,1.8,1.0,1836.1
4,,1.0000*,5,,1.0000,116.5,1000.0,11.6,1.0,11648.5
4,,1.0000,14,,1.0000*,255.7,1000.0,25.6,1.0,25571.6
5,,1.0000,6,,1.0000*,457.6,1000.0,45.8,1.0,45764.8
5,,1.0000*,8,,1.0000,578.4,1000.0,57.8,1.0,57839.6
6,,1.0000*,7,,1.0000,638.3,1000.0,63.8,1.0,63831.4
6,,1.0000,11,,1.0000*,477.3,1000.0,47.7,1.0,47732.5
7,,1.0000,8,,1.0000*,380.5,1000.0,38.1,1.0,38050.0
8,,1.0000*,9,,1.0000,638.9,1000.0,63.9,1.0,63894.9
9,,1.0000,39,,1.0000*,639.6,1000.0,64.0,1.0,63959.1
10,,1.0000*,11,,1.0000,461.7,1000.0,46.2,1.0,46166.9
10,,1.0000,13,,1.0000*,195.9,1000.0,19.6,1.0,19588.8
13,,1.0000,14,,1.0000*,174.2,1000.0,17.4,1.0,17423.1
14,,1.0000,15,,1.0000*,106.9,1000.0,10.7,1.0,10693.4
15,,1.0000,16,,1.0000*,412.4,1000.0,41.2,1.0,41243.0
16,,1.0000*,17,,1.0000,94.3,1000.0,9.4,1.0,9427.0
16,,1.0000,19,,1.0000*,455.7,500.0,91.1,1.0,45572.6
16,,1.0000,21,,1.0000*,333.5,500.0,66.7,1.0,33347.1
16,,1.0000*,24,,1.0000,96.6,500.0,19.3,1.0,9662.7
17,,1.0000,18,,1.0000*,149.7,500.0,29.9,1.0,14967.5
17,,1.0000,27,,1.0000*,62.1,500.0,12.4,1.0,6213.5
21,,1.0000,22,,1.0000*,613.9,500.0,122.8,1.0,61392.4
22,,1.0000,23,,1.0000*,74.4,500.0,14.9,1.0,7440.4
23,,1.0000*,24,,1.0000,354.0,500.0,70.8,1.0,35403.1
25,,1.0000*,26,,1.0000,153.8,500.0,30.8,1.0,15378.7
26,,1.0000,27,,1.0000*,344.7,500.0,68.9,1.0,34473.2
26,,1.0000,28,,1.0000*,152.6,500.0,30.5,1.0,15259.3
26,,1.0000,29,,1.0000*,203.9,500.0,40.8,1.0,20388.8
28,,1.0000,29,,1.0000*,351.4,500.0,70.3,1.0,35143.7
