from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000,2,,1.0000*,346.2,1000.0,34.6,1.0 34617.0
1,,1.0000*,39,,1.0000,337.1,1000.0,33.7,1.0 33711.2
2,,1.0000*,3,,1.0000,818.4,1000.0,81.8,1.0 81836.8
2,,1.0000,25,,1.0000*,1049.0,1000.0,104.9,1.0104902.5
3,,1.0000,4,,1.0000*,529.0,1000.0,52.9,1.0 52896.0
3,,1.0000*,18,,1.0000,65.2,1000.0,6.5,1.0  6515.4
4,,1.0000*,5,,1.0000,330.6,1000.0,33.1,1.0 33061.7
4,,1.0000,14,,1.0000*,271.4,1000.0,27.1,1.0 27136.5
5,,1.0000,6,,1.0000*,477.1,1000.0,47.7,1.0 47707.4
5,,1.0000*,8,,1.0000,771.0,1000.0,77.1,1.0 77101.5
6,,1.0000*,7,,1.0000,799.4,1000.0,79.9,1.0 79937.0
6,,1.0000*,11,,1.0000,588.4,1000.0,58.8,1.0 58835.4
7,,1.0000*,8,,1.0000,545.5,1000.0,54.6,1.0 54552.9
8,,1.0000*,9,,1.0000,229.7,1000.0,23.0,1.0 22967.0
9,,1.0000,39,,1.0000*,247.1,1000.0,24.7,1.0 24713.2
10,,1.0000*,11,,1.0000,562.0,1000.0,56.2,1.0 56203.8
10,,1.0000,13,,1.0000*,126.7,1000.0,12.7,1.0 12674.1
13,,1.0000,14,,1.0000*,92.5,1000.0,9.3,1.0  9253.8
14,,1.0000,15,,1.0000*,222.4,1000.0,22.2,1.0 22237.8
15,,1.0000,16,,1.0000*,536.3,1000.0,53.6,1.0 53626.2
16,,1.0000,17,,1.0000*,74.0,1000.0,7.4,1.0  7397.3
16,,1.0000,19,,1.0000*,460.1,500.0,92.0,1.0 46006.8
16,,1.0000,21,,1.0000*,330.9,500.0,66.2,1.0 33092.0
16,,1.0000*,24,,1.0000,111.5,500.0,22.3,1.0 11145.2
17,,1.0000,18,,1.0000*,204.0,500.0,40.8,1.0 20402.5
17,,1.0000,27,,1.0000*,234.2,500.0,46.8,1.0 23416.8
21,,1.0000,22,,1.0000*,618.5,500.0,123.7,1.0 61848.4
22,,1.0000,23,,1.0000*,75.5,500.0,15.1,1.0  7548.9
23,,1.0000*,24,,1.0000,353.9,500.0,70.8,1.0 35389.1
25,,1.0000*,26,,1.0000,328.8,500.0,65.8,1.0 32880.4
26,,1.0000*,27,,1.0000,518.1,500.0,103.6,1.0 51811.2
26,,1.0000,28,,1.0000*,146.7,500.0,29.3,1.0 14673.0
26,,1.0000,29,,1.0000*,198.1,500.0,39.6,1.0 19805.4
28,,1.0000,29,,1.0000*,349.9,500.0,70.0,1.0 34993.8
