NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,200.919677734375,30-1 
31,1 ,750.0,0.0,651.6219482421875,800.0,-500.0,556.3599243164062,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,160.8957977294922,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,222.78782653808594,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,219.75198364257812,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,628.4866943359375,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,175.04954528808594,36-1 
36,2 ,400.0,0.0,1000.0,300.0,0.0,300.0,36-2 
37,1 ,700.0,0.0,540.0,800.0,-500.0,21.23142433166504,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,57.47431945800781,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,98.55361938476562,39-1 
