Begin Report RATE_3
PSS(R)E Xplore-36.1.0 LIMIT CHECKING REPORT - BRANCH FLOWS          TUE, APR 29 2025  21:31
NEW ENGLAND TEST SYSTEM, 39 BUSES, 9 GENERATORS
CREATED BY PABLO LEDESMA PABLOLE@ING.UC3M.ES

SUBSYSTEM LOADING CHECK (INCLUDED: LINES; BREAKERS AND SWITCHES; TRANSFORMERS) (EXCLUDED: NONE)
MVA LOADINGS ABOVE 100.0 % OF BRANCH RATING:
LOADINGS ABOVE 100.0 % OF SWITCHING DEVICE RATING

X----------- FROM BUS ------------X X------------ TO BUS -------------X               RATING SET 1    RATING SET 3
  BUS#-SCT X-- NAME --X BASKV  AREA   BUS#-SCT X-- NAME --X BASKV  AREA CKT LOADING   RATE1 PERCENT   RATE3 PERCENT
     1     1           1.0000*    1      2     2           1.0000     1  1    157.9  1000.0    15.8     1.0 15791.9
     1     1           1.0000     1     39     39          1.0000*    1  1    189.6  1000.0    19.0     1.0 18957.6
     2     2           1.0000*    1      3     3           1.0000     1  1    336.5  1000.0    33.6     1.0 33645.6
     2     2           1.0000     1     25     25          1.0000*    1  1    269.5  1000.0    27.0     1.0 26954.3
     3     3           1.0000     1      4     4           1.0000*    1  1     68.9  1000.0     6.9     1.0  6888.2
     3     3           1.0000     1     18     18          1.0000*    1  1     54.1  1000.0     5.4     1.0  5407.8
     4     4           1.0000*    1      5     5           1.0000     1  1    169.9  1000.0    17.0     1.0 16992.6
     4     4           1.0000     1     14     14          1.0000*    1  1    285.3  1000.0    28.5     1.0 28532.4
     5     5           1.0000     1      6     6           1.0000*    1  1    971.0  1000.0    97.1     1.0 97095.2
     5     5           1.0000*    1      8     8           1.0000     1  1    821.1  1000.0    82.1     1.0 82112.1
     6     6           1.0000*    1      7     7           1.0000     1  1    928.1  1000.0    92.8     1.0 92812.5
     6     6           1.0000     1     11     11          1.0000*    1  1    320.2  1000.0    32.0     1.0 32016.4
     7     7           1.0000*    1      8     8           1.0000     1  1    674.0  1000.0    67.4     1.0 67397.5
     8     8           1.0000*    1      9     9           1.0000     1  1     74.6  1000.0     7.5     1.0  7460.6
     9     9           1.0000     1     39     39          1.0000*    1  1    121.2  1000.0    12.1     1.0 12118.1
    10     10          1.0000*    1     11     11          1.0000     1  1    317.2  1000.0    31.7     1.0 31722.0
    10     10          1.0000*    1     13     13          1.0000     1  1    335.6  1000.0    33.6     1.0 33557.9
    13     13          1.0000*    1     14     14          1.0000     1  1    331.7  1000.0    33.2     1.0 33165.5
    14     14          1.0000     1     15     15          1.0000*    1  1     71.5  1000.0     7.2     1.0  7152.9
    15     15          1.0000*    1     16     16          1.0000     1  1    291.1  1000.0    29.1     1.0 29113.4
    16     16          1.0000*    1     17     17          1.0000     1  1    226.5  1000.0    22.6     1.0 22645.7
    16     16          1.0000     1     19     19          1.0000*    1  1    455.1   500.0    91.0     1.0 45505.4
    16     16          1.0000     1     21     21          1.0000*    1  1    334.6   500.0    66.9     1.0 33456.6
    16     16          1.0000*    1     24     24          1.0000     1  1     92.4   500.0    18.5     1.0  9242.2
    17     17          1.0000*    1     18     18          1.0000     1  1    200.0   500.0    40.0     1.0 19997.6
    17     17          1.0000*    1     27     27          1.0000     1  1     34.4   500.0     6.9     1.0  3440.0
    21     21          1.0000     1     22     22          1.0000*    1  1    612.8   500.0   122.6     1.0 61283.3
    22     22          1.0000     1     23     23          1.0000*    1  1     74.1   500.0    14.8     1.0  7409.4
    23     23          1.0000*    1     24     24          1.0000     1  1    354.2   500.0    70.8     1.0 35423.4
    25     25          1.0000     1     26     26          1.0000*    1  1     78.1   500.0    15.6     1.0  7809.6
    26     26          1.0000     1     27     27          1.0000*    1  1    269.8   500.0    54.0     1.0 26976.3
    26     26          1.0000     1     28     28          1.0000*    1  1    155.1   500.0    31.0     1.0 15514.7
    26     26          1.0000     1     29     29          1.0000*    1  1    206.3   500.0    41.3     1.0 20630.9
    28     28          1.0000     1     29     29          1.0000*    1  1    352.2   500.0    70.4     1.0 35221.5
