Begin Report RATE_3
PSS(R)E Xplore-36.1.0 LIMIT CHECKING REPORT - BRANCH FLOWS          SAT, APR 26 2025  22:09
NEW ENGLAND TEST SYSTEM, 39 BUSES, 9 GENERATORS
CREATED BY PABLO LEDESMA PABLOLE@ING.UC3M.ES

SUBSYSTEM LOADING CHECK (INCLUDED: LINES; BREAKERS AND SWITCHES; TRANSFORMERS) (EXCLUDED: NONE)
MVA LOADINGS ABOVE 100.0 % OF BRANCH RATING:
LOADINGS ABOVE 100.0 % OF SWITCHING DEVICE RATING

X----------- FROM BUS ------------X X------------ TO BUS -------------X               RATING SET 1    RATING SET 3
  BUS#-SCT X-- NAME --X BASKV  AREA   BUS#-SCT X-- NAME --X BASKV  AREA CKT LOADING   RATE1 PERCENT   RATE3 PERCENT
     1     1           1.0000     1      2     2           1.0000*    1  1    184.1  1000.0    18.4     1.0 18412.7
     1     1           1.0000     1     39     39          1.0000*    1  1    203.4  1000.0    20.3     1.0 20338.0
     2     2           1.0000*    1      3     3           1.0000     1  1    425.3  1000.0    42.5     1.0 42533.2
     2     2           1.0000     1     25     25          1.0000*    1  1    403.7  1000.0    40.4     1.0 40374.3
     3     3           1.0000*    1      4     4           1.0000     1  1    200.9  1000.0    20.1     1.0 20095.0
     3     3           1.0000     1     18     18          1.0000*    1  1    111.6  1000.0    11.2     1.0 11161.7
     4     4           1.0000*    1      5     5           1.0000     1  1    119.7  1000.0    12.0     1.0 11966.8
     4     4           1.0000     1     14     14          1.0000*    1  1    284.3  1000.0    28.4     1.0 28428.1
     5     5           1.0000     1      6     6           1.0000*    1  1    574.4  1000.0    57.4     1.0 57442.3
     5     5           1.0000*    1      8     8           1.0000     1  1    567.6  1000.0    56.8     1.0 56763.3
     6     6           1.0000*    1      7     7           1.0000     1  1    649.4  1000.0    64.9     1.0 64937.6
     6     6           1.0000     1     11     11          1.0000*    1  1    441.8  1000.0    44.2     1.0 44182.9
     7     7           1.0000*    1      8     8           1.0000     1  1    399.2  1000.0    39.9     1.0 39920.7
     8     8           1.0000*    1      9     9           1.0000     1  1     78.7  1000.0     7.9     1.0  7871.5
     9     9           1.0000     1     39     39          1.0000*    1  1    158.9  1000.0    15.9     1.0 15892.9
    10     10          1.0000*    1     11     11          1.0000     1  1    424.3  1000.0    42.4     1.0 42428.2
    10     10          1.0000     1     13     13          1.0000*    1  1    239.9  1000.0    24.0     1.0 23986.9
    13     13          1.0000     1     14     14          1.0000*    1  1    223.0  1000.0    22.3     1.0 22304.7
    14     14          1.0000     1     15     15          1.0000*    1  1    111.1  1000.0    11.1     1.0 11112.7
    15     15          1.0000     1     16     16          1.0000*    1  1    386.1  1000.0    38.6     1.0 38614.7
    16     16          1.0000     1     17     17          1.0000*    1  1    112.5  1000.0    11.2     1.0 11245.5
    16     16          1.0000     1     19     19          1.0000*    1  1    455.6   500.0    91.1     1.0 45559.9
    16     16          1.0000     1     21     21          1.0000*    1  1    333.6   500.0    66.7     1.0 33363.9
    16     16          1.0000*    1     24     24          1.0000     1  1     95.9   500.0    19.2     1.0  9593.8
    17     17          1.0000*    1     18     18          1.0000     1  1    257.6   500.0    51.5     1.0 25764.0
    17     17          1.0000     1     27     27          1.0000*    1  1    161.8   500.0    32.4     1.0 16180.1
    21     21          1.0000     1     22     22          1.0000*    1  1    613.7   500.0   122.7     1.0 61373.9
    22     22          1.0000     1     23     23          1.0000*    1  1     74.4   500.0    14.9     1.0  7435.4
    23     23          1.0000*    1     24     24          1.0000     1  1    354.1   500.0    70.8     1.0 35405.9
    25     25          1.0000     1     26     26          1.0000*    1  1    117.3   500.0    23.5     1.0 11727.7
    26     26          1.0000*    1     27     27          1.0000     1  1    426.9   500.0    85.4     1.0 42689.9
    26     26          1.0000     1     28     28          1.0000*    1  1    300.5   500.0    60.1     1.0 30045.4
    26     26          1.0000     1     29     29          1.0000*    1  1    349.4   500.0    69.9     1.0 34940.5
    28     28          1.0000     1     29     29          1.0000*    1  1    499.1   500.0    99.8     1.0 49912.4
