NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,105.2811508178711,30-1 
31,1 ,750.0,0.0,575.2969970703125,800.0,-500.0,515.455322265625,31-1 
31,2 ,400.0,0.0,1007.0245971679688,300.0,0.0,300.0,31-2 
32,1 ,750.0,0.0,650.0,800.0,-500.0,77.74314880371094,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,83.27458190917969,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,155.09527587890625,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,182.312255859375,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,84.10588836669922,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,-23.908597946166992,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,7.064009666442871,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,27.529415130615234,39-1 
