NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,334.44403076171875,30-1 
31,1 ,750.0,0.0,731.4561157226562,800.0,-500.0,554.4014282226562,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,138.63681030273438,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,163.7178955078125,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,192.3730926513672,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,272.6286315917969,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,135.3238525390625,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,117.34320831298828,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,493.2158508300781,38-1 
38,2 ,400.0,0.0,1000.0,300.0,0.0,300.0,38-2 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,142.58998107910156,39-1 
