from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000,2,,1.0000*,262.7,1000.0,26.3,1.0 26266.2
1,,1.0000,39,,1.0000*,265.9,1000.0,26.6,1.0 26585.5
2,,1.0000,3,,1.0000*,344.5,1000.0,34.5,1.0 34451.2
2,,1.0000,25,,1.0000*,368.0,1000.0,36.8,1.0 36800.5
3,,1.0000*,4,,1.0000,380.6,1000.0,38.1,1.0 38055.6
3,,1.0000,18,,1.0000*,389.9,1000.0,39.0,1.0 38986.0
4,,1.0000*,5,,1.0000,342.3,1000.0,34.2,1.0 34229.0
4,,1.0000,14,,1.0000*,434.8,1000.0,43.5,1.0 43475.1
5,,1.0000,6,,1.0000*,495.0,1000.0,49.5,1.0 49502.8
5,,1.0000*,8,,1.0000,809.9,1000.0,81.0,1.0 80992.7
6,,1.0000*,7,,1.0000,834.0,1000.0,83.4,1.0 83398.5
6,,1.0000*,11,,1.0000,679.4,1000.0,67.9,1.0 67939.2
7,,1.0000*,8,,1.0000,580.4,1000.0,58.0,1.0 58036.7
8,,1.0000*,9,,1.0000,162.2,1000.0,16.2,1.0 16217.6
9,,1.0000,39,,1.0000*,179.8,1000.0,18.0,1.0 17984.3
10,,1.0000*,11,,1.0000,643.1,1000.0,64.3,1.0 64309.4
10,,1.0000,13,,1.0000*,123.8,1000.0,12.4,1.0 12381.5
13,,1.0000,14,,1.0000*,105.9,1000.0,10.6,1.0 10594.0
14,,1.0000,15,,1.0000*,480.5,1000.0,48.1,1.0 48053.2
15,,1.0000,16,,1.0000*,787.4,1000.0,78.7,1.0 78742.6
16,,1.0000,17,,1.0000*,676.7,1000.0,67.7,1.0 67669.7
16,,1.0000,19,,1.0000*,1443.3,500.0,288.7,1.0144328.6
16,,1.0000*,21,,1.0000,332.3,500.0,66.5,1.0 33230.3
16,,1.0000*,24,,1.0000,142.3,500.0,28.5,1.0 14228.0
17,,1.0000*,18,,1.0000,539.2,500.0,107.8,1.0 53924.6
17,,1.0000*,27,,1.0000,152.5,500.0,30.5,1.0 15254.5
21,,1.0000,22,,1.0000*,631.5,500.0,126.3,1.0 63150.6
22,,1.0000,23,,1.0000*,77.7,500.0,15.5,1.0  7774.3
23,,1.0000*,24,,1.0000,356.4,500.0,71.3,1.0 35637.9
25,,1.0000,26,,1.0000*,77.8,500.0,15.6,1.0  7778.5
26,,1.0000,27,,1.0000*,208.1,500.0,41.6,1.0 20812.4
26,,1.0000,28,,1.0000*,149.4,500.0,29.9,1.0 14936.6
26,,1.0000,29,,1.0000*,200.7,500.0,40.1,1.0 20074.3
28,,1.0000,29,,1.0000*,350.5,500.0,70.1,1.0 35054.8
