NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,278.5838317871094,30-1 
31,1 ,750.0,0.0,632.1178588867188,800.0,-500.0,408.00787353515625,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,36.257179260253906,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,102.20128631591797,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,163.86538696289062,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,203.55198669433594,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,96.1505355834961,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,82.0818099975586,37-1 
37,2 ,400.0,0.0,1000.0,300.0,0.0,152.0033416748047,37-2 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,108.42278289794922,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,34.47899627685547,39-1 
