NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,99.1166763305664,30-1 
31,1 ,750.0,0.0,1597.22998046875,800.0,-500.0,737.4298706054688,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,104.03662109375,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,108.24607849121094,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,166.66644287109375,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,210.33689880371094,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,99.99829864501953,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,72.5083999633789,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,83.20211791992188,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,17.461669921875,39-1 
