Begin Report RATE_3
PSS(R)E Xplore-36.1.0 LIMIT CHECKING REPORT - BRANCH FLOWS          TUE, APR 29 2025  21:35
NEW ENGLAND TEST SYSTEM, 39 BUSES, 9 GENERATORS
CREATED BY PABLO LEDESMA PABLOLE@ING.UC3M.ES

SUBSYSTEM LOADING CHECK (INCLUDED: LINES; BREAKERS AND SWITCHES; TRANSFORMERS) (EXCLUDED: NONE)
MVA LOADINGS ABOVE 100.0 % OF BRANCH RATING:
LOADINGS ABOVE 100.0 % OF SWITCHING DEVICE RATING

X----------- FROM BUS ------------X X------------ TO BUS -------------X               RATING SET 1    RATING SET 3
  BUS#-SCT X-- NAME --X BASKV  AREA   BUS#-SCT X-- NAME --X BASKV  AREA CKT LOADING   RATE1 PERCENT   RATE3 PERCENT
     1     1           1.0000*    1      2     2           1.0000     1  1     72.9  1000.0     7.3     1.0  7291.0
     1     1           1.0000     1     39     39          1.0000*    1  1    141.8  1000.0    14.2     1.0 14179.5
     2     2           1.0000     1      3     3           1.0000*    1  1    144.9  1000.0    14.5     1.0 14487.9
     2     2           1.0000*    1     25     25          1.0000     1  1    211.3  1000.0    21.1     1.0 21132.1
     3     3           1.0000     1      4     4           1.0000*    1  1    421.8  1000.0    42.2     1.0 42178.9
     3     3           1.0000     1     18     18          1.0000*    1  1    188.1  1000.0    18.8     1.0 18808.7
     4     4           1.0000     1      5     5           1.0000*    1  1    696.3  1000.0    69.6     1.0 69631.1
     4     4           1.0000     1     14     14          1.0000*    1  1    230.1  1000.0    23.0     1.0 23009.9
     5     5           1.0000     1      6     6           1.0000*    1  1   1047.5  1000.0   104.7     1.0104749.4
     5     5           1.0000*    1      8     8           1.0000     1  1    366.6  1000.0    36.7     1.0 36663.1
     6     6           1.0000*    1      7     7           1.0000     1  1    570.9  1000.0    57.1     1.0 57090.1
     6     6           1.0000     1     11     11          1.0000*    1  1     75.2  1000.0     7.5     1.0  7519.5
     7     7           1.0000*    1      8     8           1.0000     1  1    324.0  1000.0    32.4     1.0 32403.4
     8     8           1.0000*    1      9     9           1.0000     1  1    163.1  1000.0    16.3     1.0 16311.7
     9     9           1.0000     1     39     39          1.0000*    1  1    182.0  1000.0    18.2     1.0 18195.2
    10     10          1.0000*    1     11     11          1.0000     1  1     57.7  1000.0     5.8     1.0  5770.5
    10     10          1.0000*    1     13     13          1.0000     1  1    602.6  1000.0    60.3     1.0 60264.9
    13     13          1.0000*    1     14     14          1.0000     1  1    622.5  1000.0    62.3     1.0 62251.4
    14     14          1.0000*    1     15     15          1.0000     1  1    391.0  1000.0    39.1     1.0 39095.8
    15     15          1.0000*    1     16     16          1.0000     1  1    153.8  1000.0    15.4     1.0 15381.6
    16     16          1.0000*    1     17     17          1.0000     1  1    562.5  1000.0    56.3     1.0 56254.3
    16     16          1.0000     1     19     19          1.0000*    1  1    458.2   500.0    91.6     1.0 45815.1
    16     16          1.0000     1     21     21          1.0000*    1  1    331.6   500.0    66.3     1.0 33161.0
    16     16          1.0000*    1     24     24          1.0000     1  1    106.1   500.0    21.2     1.0 10609.8
    17     17          1.0000*    1     18     18          1.0000     1  1     44.6   500.0     8.9     1.0  4457.4
    17     17          1.0000*    1     27     27          1.0000     1  1    582.1   500.0   116.4     1.0 58214.8
    21     21          1.0000     1     22     22          1.0000*    1  1    616.7   700.0    88.1     1.0 61670.9
    22     22          1.0000     1     23     23          1.0000*    1  1     75.1   500.0    15.0     1.0  7509.8
    23     23          1.0000*    1     24     24          1.0000     1  1    353.8   500.0    70.8     1.0 35383.9
    25     25          1.0000*    1     26     26          1.0000     1  1    521.9   500.0   104.4     1.0 52191.4
    26     26          1.0000     1     27     27          1.0000*    1  1    309.6   500.0    61.9     1.0 30958.0
    26     26          1.0000*    1     28     28          1.0000     1  1    364.5   500.0    72.9     1.0 36450.4
    26     26          1.0000*    1     29     29          1.0000     1  1    318.1   500.0    63.6     1.0 31814.6
    28     28          1.0000*    1     29     29          1.0000     1  1    159.8   500.0    32.0     1.0 15981.8
