NUMBER,PU,Angle
1,1.0407756567001343,-0.11643098294734955
2,1.0337265729904175,-0.05271626636385918
3,1.0330311059951782,-0.15602193772792816
4,1.0464893579483032,-0.18065819144248962
5,1.065816044807434,-0.1598019152879715
6,1.0673190355300903,-0.1487821489572525
7,1.054297685623169,-0.1812703013420105
8,1.051798939704895,-0.18821245431900024
9,1.051236629486084,-0.16869424283504486
10,1.0543088912963867,-0.1139003112912178
11,1.0574653148651123,-0.12606267631053925
12,1.0417855978012085,-0.12740883231163025
13,1.050761103630066,-0.12705931067466736
14,1.0455164909362793,-0.15823538601398468
15,1.028178334236145,-0.18762452900409698
16,1.0349881649017334,-0.17319349944591522
17,1.0294073820114136,-0.20007053017616272
18,1.0293201208114624,-0.19074279069900513
19,1.0510141849517822,-0.09263855963945389
20,0.9915058016777039,-0.11721378564834595
21,1.0340228080749512,-0.13134771585464478
22,1.0510064363479614,-0.05390189215540886
23,1.046042561531067,-0.057355694472789764
24,1.0402408838272095,-0.17110492289066315
25,1.0170884132385254,-0.08760082721710205
26,1.0191081762313843,-0.2958895266056061
27,1.0174169540405273,-0.2727954387664795
28,1.0296963453292847,-0.4604016840457916
29,1.0364408493041992,-0.4822291135787964
30,1.0,0.17354890704154968
31,0.9819999933242798,-0.02769487537443638
32,0.9830999970436096,0.020708611235022545
33,0.9972000122070312,-0.0016226053703576326
34,1.0123000144958496,-0.026650477200746536
35,1.049299955368042,0.032596878707408905
36,1.0635000467300415,0.07956011593341827
37,1.0277999639511108,0.034505560994148254
38,1.0264999866485596,-0.5086450576782227
39,1.0299999713897705,-0.15418723225593567
