from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000,2,,1.0000*,68.0,1000.0,6.8,1.0  6796.3
1,,1.0000,39,,1.0000*,128.2,1000.0,12.8,1.0 12824.8
2,,1.0000,3,,1.0000*,164.5,1000.0,16.5,1.0 16451.3
2,,1.0000,25,,1.0000*,128.0,1000.0,12.8,1.0 12799.4
3,,1.0000*,4,,1.0000,87.5,1000.0,8.7,1.0  8745.2
3,,1.0000,18,,1.0000*,246.6,1000.0,24.7,1.0 24663.4
4,,1.0000*,5,,1.0000,257.5,1000.0,25.7,1.0 25748.9
4,,1.0000,14,,1.0000*,394.8,1000.0,39.5,1.0 39482.6
5,,1.0000,6,,1.0000*,545.2,1000.0,54.5,1.0 54523.3
5,,1.0000*,8,,1.0000,360.4,1000.0,36.0,1.0 36035.3
6,,1.0000*,7,,1.0000,476.4,1000.0,47.6,1.0 47636.3
6,,1.0000,11,,1.0000*,428.6,1000.0,42.9,1.0 42862.8
7,,1.0000,8,,1.0000*,228.5,1000.0,22.8,1.0 22849.4
8,,1.0000*,9,,1.0000,60.4,1000.0,6.0,1.0  6041.3
9,,1.0000,39,,1.0000*,141.4,1000.0,14.1,1.0 14139.8
10,,1.0000*,11,,1.0000,407.4,1000.0,40.7,1.0 40736.7
10,,1.0000,13,,1.0000*,283.9,1000.0,28.4,1.0 28392.6
13,,1.0000,14,,1.0000*,265.4,1000.0,26.5,1.0 26540.9
14,,1.0000,15,,1.0000*,240.6,1000.0,24.1,1.0 24062.9
15,,1.0000,16,,1.0000*,462.8,1000.0,46.3,1.0 46277.4
16,,1.0000,17,,1.0000*,1015.2,1000.0,101.5,1.0101517.6
16,,1.0000,19,,1.0000*,494.8,500.0,99.0,1.0 49479.0
16,,1.0000*,21,,1.0000,991.7,500.0,198.3,1.0 99170.4
16,,1.0000,24,,1.0000*,393.6,500.0,78.7,1.0 39362.0
17,,1.0000*,18,,1.0000,357.9,500.0,71.6,1.0 35788.2
17,,1.0000*,27,,1.0000,676.8,500.0,135.4,1.0 67681.1
21,,1.0000,22,,1.0000*,1255.6,500.0,251.1,1.0125562.1
22,,1.0000*,23,,1.0000,414.5,500.0,82.9,1.0 41452.6
23,,1.0000*,24,,1.0000,713.7,500.0,142.7,1.0 71370.9
25,,1.0000*,26,,1.0000,429.7,500.0,85.9,1.0 42971.8
26,,1.0000,27,,1.0000*,419.7,500.0,83.9,1.0 41968.4
26,,1.0000*,28,,1.0000,366.6,500.0,73.3,1.0 36658.2
26,,1.0000*,29,,1.0000,321.4,500.0,64.3,1.0 32143.7
28,,1.0000*,29,,1.0000,166.1,500.0,33.2,1.0 16607.2
