Begin Report RATE_3
PSS(R)E Xplore-36.1.0 LIMIT CHECKING REPORT - BRANCH FLOWS          TUE, APR 29 2025  21:35
NEW ENGLAND TEST SYSTEM, 39 BUSES, 9 GENERATORS
CREATED BY PABLO LEDESMA PABLOLE@ING.UC3M.ES

SUBSYSTEM LOADING CHECK (INCLUDED: LINES; BREAKERS AND SWITCHES; TRANSFORMERS) (EXCLUDED: NONE)
MVA LOADINGS ABOVE 100.0 % OF BRANCH RATING:
LOADINGS ABOVE 100.0 % OF SWITCHING DEVICE RATING

X----------- FROM BUS ------------X X------------ TO BUS -------------X               RATING SET 1    RATING SET 3
  BUS#-SCT X-- NAME --X BASKV  AREA   BUS#-SCT X-- NAME --X BASKV  AREA CKT LOADING   RATE1 PERCENT   RATE3 PERCENT
     1     1           1.0000*    1      2     2           1.0000     1  1    458.0  1000.0    45.8     1.0 45796.6
     1     1           1.0000     1     39     39          1.0000*    1  1    466.2  1000.0    46.6     1.0 46621.4
     2     2           1.0000*    1      3     3           1.0000     1  1    405.1  1000.0    40.5     1.0 40505.4
     2     2           1.0000*    1     25     25          1.0000     1  1    284.8  1000.0    28.5     1.0 28484.2
     3     3           1.0000     1      4     4           1.0000*    1  1    150.0  1000.0    15.0     1.0 14998.3
     3     3           1.0000     1     18     18          1.0000*    1  1    233.9  1000.0    23.4     1.0 23388.5
     4     4           1.0000     1      5     5           1.0000*    1  1    462.5  1000.0    46.3     1.0 46250.8
     4     4           1.0000     1     14     14          1.0000*    1  1    201.6  1000.0    20.2     1.0 20160.2
     5     5           1.0000     1      6     6           1.0000*    1  1    530.6  1000.0    53.1     1.0 53061.6
     5     5           1.0000     1      8     8           1.0000*    1  1    191.8  1000.0    19.2     1.0 19178.8
     6     6           1.0000     1      7     7           1.0000*    1  1    295.2  1000.0    29.5     1.0 29515.3
     6     6           1.0000     1     11     11          1.0000*    1  1    214.2  1000.0    21.4     1.0 21423.2
     7     7           1.0000     1      8     8           1.0000*    1  1     98.5  1000.0     9.9     1.0  9852.7
     8     8           1.0000*    1      9     9           1.0000     1  1    452.4  1000.0    45.2     1.0 45238.2
     9     9           1.0000     1     39     39          1.0000*    1  1    469.3  1000.0    46.9     1.0 46934.9
    10     10          1.0000*    1     11     11          1.0000     1  1    206.3  1000.0    20.6     1.0 20633.3
    10     10          1.0000*    1     13     13          1.0000     1  1    462.3  1000.0    46.2     1.0 46232.1
    13     13          1.0000*    1     14     14          1.0000     1  1    468.9  1000.0    46.9     1.0 46890.7
    14     14          1.0000     1     15     15          1.0000*    1  1    273.6  1000.0    27.4     1.0 27361.1
    15     15          1.0000*    1     16     16          1.0000     1  1    107.6  1000.0    10.8     1.0 10762.4
    16     16          1.0000*    1     17     17          1.0000     1  1    441.4  1000.0    44.1     1.0 44136.5
    16     16          1.0000     1     19     19          1.0000*    1  1    456.4   500.0    91.3     1.0 45641.2
    16     16          1.0000     1     21     21          1.0000*    1  1    332.7   500.0    66.5     1.0 33274.3
    16     16          1.0000*    1     24     24          1.0000     1  1     99.9   500.0    20.0     1.0  9985.4
    17     17          1.0000*    1     18     18          1.0000     1  1     77.2   500.0    15.4     1.0  7719.9
    17     17          1.0000*    1     27     27          1.0000     1  1    511.9   500.0   102.4     1.0 51189.1
    21     21          1.0000     1     22     22          1.0000*    1  1    614.8   500.0   123.0     1.0 61482.2
    22     22          1.0000     1     23     23          1.0000*    1  1     74.6   500.0    14.9     1.0  7464.1
    23     23          1.0000*    1     24     24          1.0000     1  1    353.9   500.0    70.8     1.0 35392.5
    25     25          1.0000*    1     26     26          1.0000     1  1    593.9   500.0   118.8     1.0 59386.2
    26     26          1.0000     1     27     27          1.0000*    1  1    235.2   500.0    47.0     1.0 23520.1
    26     26          1.0000*    1     28     28          1.0000     1  1    364.7   500.0    72.9     1.0 36474.5
    26     26          1.0000*    1     29     29          1.0000     1  1    318.5   500.0    63.7     1.0 31853.7
    28     28          1.0000*    1     29     29          1.0000     1  1    160.5   500.0    32.1     1.0 16052.8
