Begin Report RATE_3
PSS(R)E Xplore-36.1.0 LIMIT CHECKING REPORT - BRANCH FLOWS          TUE, APR 29 2025  21:35
NEW ENGLAND TEST SYSTEM, 39 BUSES, 9 GENERATORS
CREATED BY PABLO LEDESMA PABLOLE@ING.UC3M.ES

SUBSYSTEM LOADING CHECK (INCLUDED: LINES; BREAKERS AND SWITCHES; TRANSFORMERS) (EXCLUDED: NONE)
MVA LOADINGS ABOVE 100.0 % OF BRANCH RATING:
LOADINGS ABOVE 100.0 % OF SWITCHING DEVICE RATING

X----------- FROM BUS ------------X X------------ TO BUS -------------X               RATING SET 1    RATING SET 3
  BUS#-SCT X-- NAME --X BASKV  AREA   BUS#-SCT X-- NAME --X BASKV  AREA CKT LOADING   RATE1 PERCENT   RATE3 PERCENT
     1     1           1.0000*    1      2     2           1.0000     1  1     58.4  1000.0     5.8     1.0  5839.1
     1     1           1.0000     1     39     39          1.0000*    1  1    134.0  1000.0    13.4     1.0 13403.4
     2     2           1.0000     1      3     3           1.0000*    1  1    141.2  1000.0    14.1     1.0 14117.9
     2     2           1.0000*    1     25     25          1.0000     1  1    201.4  1000.0    20.1     1.0 20144.2
     3     3           1.0000     1      4     4           1.0000*    1  1    407.1  1000.0    40.7     1.0 40706.6
     3     3           1.0000     1     18     18          1.0000*    1  1    164.6  1000.0    16.5     1.0 16464.6
     4     4           1.0000     1      5     5           1.0000*    1  1    494.9  1000.0    49.5     1.0 49487.9
     4     4           1.0000*    1     14     14          1.0000     1  1    428.0  1000.0    42.8     1.0 42802.9
     5     5           1.0000     1      6     6           1.0000*    1  1    845.4  1000.0    84.5     1.0 84540.9
     5     5           1.0000*    1      8     8           1.0000     1  1    374.1  1000.0    37.4     1.0 37411.5
     6     6           1.0000*    1      7     7           1.0000     1  1    541.0  1000.0    54.1     1.0 54097.5
     6     6           1.0000*    1     11     11          1.0000     1  1    817.4  1000.0    81.7     1.0 81743.8
     7     7           1.0000     1      8     8           1.0000*    1  1    293.6  1000.0    29.4     1.0 29363.3
     8     8           1.0000*    1      9     9           1.0000     1  1    140.3  1000.0    14.0     1.0 14031.8
     9     9           1.0000     1     39     39          1.0000*    1  1    168.8  1000.0    16.9     1.0 16880.1
    10     10          1.0000     1     11     11          1.0000*    1  1    805.0  1000.0    80.5     1.0 80501.2
    10     10          1.0000*    1     13     13          1.0000     1  1    860.8  1000.0    86.1     1.0 86076.8
    13     13          1.0000*    1     14     14          1.0000     1  1    857.2  1000.0    85.7     1.0 85716.5
    14     14          1.0000*    1     15     15          1.0000     1  1    428.9  1000.0    42.9     1.0 42886.9
    15     15          1.0000*    1     16     16          1.0000     1  1    189.1  1000.0    18.9     1.0 18910.3
    16     16          1.0000*    1     17     17          1.0000     1  1    600.0  1000.0    60.0     1.0 59996.0
    16     16          1.0000     1     19     19          1.0000*    1  1    459.1   500.0    91.8     1.0 45912.1
    16     16          1.0000     1     21     21          1.0000*    1  1    331.2   500.0    66.2     1.0 33121.1
    16     16          1.0000*    1     24     24          1.0000     1  1    108.9   500.0    21.8     1.0 10894.4
    17     17          1.0000*    1     18     18          1.0000     1  1     45.7   500.0     9.1     1.0  4569.0
    17     17          1.0000*    1     27     27          1.0000     1  1    591.9   500.0   118.4     1.0 59190.3
    21     21          1.0000     1     22     22          1.0000*    1  1    617.6   500.0   123.5     1.0 61763.4
    22     22          1.0000     1     23     23          1.0000*    1  1     75.3   500.0    15.1     1.0  7530.6
    23     23          1.0000*    1     24     24          1.0000     1  1    353.9   500.0    70.8     1.0 35385.2
    25     25          1.0000*    1     26     26          1.0000     1  1    512.1   500.0   102.4     1.0 51206.5
    26     26          1.0000     1     27     27          1.0000*    1  1    320.2   500.0    64.0     1.0 32017.6
    26     26          1.0000*    1     28     28          1.0000     1  1    364.6   500.0    72.9     1.0 36459.1
    26     26          1.0000*    1     29     29          1.0000     1  1    318.3   500.0    63.7     1.0 31828.9
    28     28          1.0000*    1     29     29          1.0000     1  1    160.1   500.0    32.0     1.0 16007.6
