from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000*,2,,1.0000,68.8,1000.0,6.9,1.0  6875.8
1,,1.0000,39,,1.0000*,132.7,1000.0,13.3,1.0 13269.3
2,,1.0000,3,,1.0000*,144.2,1000.0,14.4,1.0 14422.9
2,,1.0000,25,,1.0000*,129.0,1000.0,12.9,1.0 12895.2
3,,1.0000*,4,,1.0000,90.5,1000.0,9.0,1.0  9049.3
3,,1.0000,18,,1.0000*,222.8,1000.0,22.3,1.0 22282.5
4,,1.0000*,5,,1.0000,253.7,1000.0,25.4,1.0 25365.1
4,,1.0000,14,,1.0000*,390.0,1000.0,39.0,1.0 38999.6
5,,1.0000,6,,1.0000*,552.1,1000.0,55.2,1.0 55207.4
5,,1.0000,8,,1.0000*,361.6,1000.0,36.2,1.0 36164.2
6,,1.0000*,7,,1.0000,477.9,1000.0,47.8,1.0 47790.0
6,,1.0000,11,,1.0000*,420.6,1000.0,42.1,1.0 42058.6
7,,1.0000,8,,1.0000*,230.0,1000.0,23.0,1.0 22997.4
8,,1.0000*,9,,1.0000,58.1,1000.0,5.8,1.0  5805.5
9,,1.0000,39,,1.0000*,147.7,1000.0,14.8,1.0 14773.1
10,,1.0000*,11,,1.0000,400.6,1000.0,40.1,1.0 40055.5
10,,1.0000,13,,1.0000*,281.9,1000.0,28.2,1.0 28187.6
13,,1.0000,14,,1.0000*,265.2,1000.0,26.5,1.0 26516.7
14,,1.0000,15,,1.0000*,211.7,1000.0,21.2,1.0 21169.5
15,,1.0000,16,,1.0000*,450.7,1000.0,45.1,1.0 45069.7
16,,1.0000,17,,1.0000*,1001.4,1000.0,100.1,1.0100143.9
16,,1.0000,19,,1.0000*,1442.5,500.0,288.5,1.0144254.8
16,,1.0000*,21,,1.0000,331.7,500.0,66.3,1.0 33165.2
16,,1.0000*,24,,1.0000,138.9,500.0,27.8,1.0 13894.9
17,,1.0000*,18,,1.0000,341.7,500.0,68.3,1.0 34171.9
17,,1.0000*,27,,1.0000,675.7,500.0,135.1,1.0 67566.5
21,,1.0000,22,,1.0000*,629.9,500.0,126.0,1.0 62986.5
22,,1.0000,23,,1.0000*,77.5,500.0,15.5,1.0  7749.8
23,,1.0000*,24,,1.0000,355.9,500.0,71.2,1.0 35592.9
25,,1.0000*,26,,1.0000,429.1,500.0,85.8,1.0 42910.3
26,,1.0000,27,,1.0000*,412.4,500.0,82.5,1.0 41236.5
26,,1.0000*,28,,1.0000,365.6,500.0,73.1,1.0 36556.2
26,,1.0000*,29,,1.0000,319.8,500.0,64.0,1.0 31984.6
28,,1.0000*,29,,1.0000,163.0,500.0,32.6,1.0 16298.2
