from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000*,2,,1.0000,124.2,1000.0,12.4,1.0,12424.6
1,,1.0000,39,,1.0000*,167.2,1000.0,16.7,1.0,16722.1
2,,1.0000*,3,,1.0000,364.5,1000.0,36.4,1.0,36448.6
2,,1.0000,25,,1.0000*,270.6,1000.0,27.1,1.0,27062.0
3,,1.0000*,4,,1.0000,81.9,1000.0,8.2,1.0,8188.9
3,,1.0000,18,,1.0000*,63.6,1000.0,6.4,1.0,6357.0
4,,1.0000*,5,,1.0000,202.6,1000.0,20.3,1.0,20260.3
4,,1.0000,14,,1.0000*,265.5,1000.0,26.6,1.0,26551.2
5,,1.0000,6,,1.0000*,483.7,1000.0,48.4,1.0,48373.6
5,,1.0000,8,,1.0000*,340.6,1000.0,34.1,1.0,34060.4
6,,1.0000*,7,,1.0000,445.0,1000.0,44.5,1.0,44502.9
6,,1.0000,11,,1.0000*,384.6,1000.0,38.5,1.0,38459.4
7,,1.0000,8,,1.0000*,197.3,1000.0,19.7,1.0,19731.1
8,,1.0000,9,,1.0000*,35.8,1000.0,3.6,1.0,3585.0
9,,1.0000,39,,1.0000*,162.2,1000.0,16.2,1.0,16221.5
10,,1.0000*,11,,1.0000,368.1,1000.0,36.8,1.0,36805.6
10,,1.0000,13,,1.0000*,301.8,1000.0,30.2,1.0,30175.2
13,,1.0000*,14,,1.0000,293.1,1000.0,29.3,1.0,29308.5
14,,1.0000,15,,1.0000*,97.7,1000.0,9.8,1.0,9766.1
15,,1.0000*,16,,1.0000,295.7,1000.0,29.6,1.0,29573.9
16,,1.0000*,17,,1.0000,208.7,1000.0,20.9,1.0,20872.7
16,,1.0000,19,,1.0000*,454.6,500.0,90.9,1.0,45460.2
16,,1.0000,21,,1.0000*,336.0,500.0,67.2,1.0,33601.9
16,,1.0000*,24,,1.0000,87.7,500.0,17.5,1.0,8765.2
17,,1.0000*,18,,1.0000,195.4,500.0,39.1,1.0,19543.3
17,,1.0000,27,,1.0000*,40.5,500.0,8.1,1.0,4052.5
21,,1.0000,22,,1.0000*,611.7,500.0,122.3,1.0,61170.3
22,,1.0000,23,,1.0000*,73.7,500.0,14.7,1.0,7374.0
23,,1.0000*,24,,1.0000,354.6,500.0,70.9,1.0,35455.6
25,,1.0000,26,,1.0000*,95.8,500.0,19.2,1.0,9581.4
26,,1.0000,27,,1.0000*,271.7,500.0,54.3,1.0,27172.2
26,,1.0000,28,,1.0000*,165.2,500.0,33.0,1.0,16520.6
26,,1.0000,29,,1.0000*,214.8,500.0,43.0,1.0,21479.6
28,,1.0000,29,,1.0000*,355.1,500.0,71.0,1.0,35512.9
