from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000,2,,1.0000*,176.4,1000.0,17.6,1.0,17635.0
1,,1.0000,39,,1.0000*,179.5,1000.0,17.9,1.0,17948.7
2,,1.0000*,3,,1.0000,728.3,1000.0,72.8,1.0,72833.2
2,,1.0000*,25,,1.0000,369.6,1000.0,37.0,1.0,36960.9
3,,1.0000*,4,,1.0000,146.4,1000.0,14.6,1.0,14642.2
3,,1.0000*,18,,1.0000,278.4,1000.0,27.8,1.0,27841.3
4,,1.0000*,5,,1.0000,243.6,1000.0,24.4,1.0,24360.9
4,,1.0000,14,,1.0000*,190.7,1000.0,19.1,1.0,19073.0
5,,1.0000,6,,1.0000*,484.8,1000.0,48.5,1.0,48484.4
5,,1.0000,8,,1.0000*,313.8,1000.0,31.4,1.0,31375.1
6,,1.0000*,7,,1.0000,424.5,1000.0,42.5,1.0,42454.7
6,,1.0000,11,,1.0000*,338.5,1000.0,33.9,1.0,33850.9
7,,1.0000,8,,1.0000*,177.1,1000.0,17.7,1.0,17705.7
8,,1.0000,9,,1.0000*,64.5,1000.0,6.5,1.0,6453.3
9,,1.0000,39,,1.0000*,164.1,1000.0,16.4,1.0,16413.2
10,,1.0000*,11,,1.0000,324.2,1000.0,32.4,1.0,32417.5
10,,1.0000,13,,1.0000*,348.5,1000.0,34.9,1.0,34850.2
13,,1.0000*,14,,1.0000,342.2,1000.0,34.2,1.0,34224.9
14,,1.0000,15,,1.0000*,174.3,1000.0,17.4,1.0,17432.2
15,,1.0000*,16,,1.0000,181.3,1000.0,18.1,1.0,18134.3
16,,1.0000*,17,,1.0000,327.2,1000.0,32.7,1.0,32717.9
16,,1.0000,19,,1.0000*,457.2,500.0,91.4,1.0,45718.0
16,,1.0000,21,,1.0000*,332.2,500.0,66.4,1.0,33215.5
16,,1.0000*,24,,1.0000,102.9,500.0,20.6,1.0,10285.2
17,,1.0000,18,,1.0000*,120.9,500.0,24.2,1.0,12091.9
17,,1.0000*,27,,1.0000,445.5,500.0,89.1,1.0,44547.8
21,,1.0000,22,,1.0000*,615.7,500.0,123.1,1.0,61570.4
22,,1.0000,23,,1.0000*,74.9,500.0,15.0,1.0,7486.1
23,,1.0000*,24,,1.0000,353.9,500.0,70.8,1.0,35386.4
25,,1.0000*,26,,1.0000,664.0,500.0,132.8,1.0,66396.2
26,,1.0000,27,,1.0000*,164.8,500.0,33.0,1.0,16481.3
26,,1.0000*,28,,1.0000,366.3,500.0,73.3,1.0,36625.7
26,,1.0000*,29,,1.0000,320.9,500.0,64.2,1.0,32093.0
28,,1.0000*,29,,1.0000,165.1,500.0,33.0,1.0,16506.8
