NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,25.990264892578125,30-1 
30,2 ,400.0,0.0,1000.0,300.0,0.0,103.9610595703125,30-2 
31,1 ,750.0,0.0,587.5186767578125,800.0,-500.0,406.3810729980469,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,41.691837310791016,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,104.782470703125,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,165.06130981445312,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,214.6787872314453,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,96.33174133300781,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,114.11367797851562,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,61.922096252441406,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,46.149505615234375,39-1 
