Begin Report RATE_3
PSS(R)E Xplore-36.1.0 LIMIT CHECKING REPORT - BRANCH FLOWS          TUE, APR 29 2025  21:34
NEW ENGLAND TEST SYSTEM, 39 BUSES, 9 GENERATORS
CREATED BY PABLO LEDESMA PABLOLE@ING.UC3M.ES

SUBSYSTEM LOADING CHECK (INCLUDED: LINES; BREAKERS AND SWITCHES; TRANSFORMERS) (EXCLUDED: NONE)
MVA LOADINGS ABOVE 100.0 % OF BRANCH RATING:
LOADINGS ABOVE 100.0 % OF SWITCHING DEVICE RATING

X----------- FROM BUS ------------X X------------ TO BUS -------------X               RATING SET 1    RATING SET 3
  BUS#-SCT X-- NAME --X BASKV  AREA   BUS#-SCT X-- NAME --X BASKV  AREA CKT LOADING   RATE1 PERCENT   RATE3 PERCENT
     1     1           1.0000*    1      2     2           1.0000     1  1    121.5  1000.0    12.2     1.0 12152.5
     1     1           1.0000     1     39     39          1.0000*    1  1    163.5  1000.0    16.4     1.0 16353.1
     2     2           1.0000*    1      3     3           1.0000     1  1    365.9  1000.0    36.6     1.0 36592.3
     2     2           1.0000     1     25     25          1.0000*    1  1    262.8  1000.0    26.3     1.0 26281.3
     3     3           1.0000*    1      4     4           1.0000     1  1     76.5  1000.0     7.6     1.0  7648.9
     3     3           1.0000     1     18     18          1.0000*    1  1     89.0  1000.0     8.9     1.0  8897.3
     4     4           1.0000*    1      5     5           1.0000     1  1    219.6  1000.0    22.0     1.0 21955.3
     4     4           1.0000     1     14     14          1.0000*    1  1    264.7  1000.0    26.5     1.0 26470.7
     5     5           1.0000     1      6     6           1.0000*    1  1    493.1  1000.0    49.3     1.0 49309.1
     5     5           1.0000     1      8     8           1.0000*    1  1    338.5  1000.0    33.9     1.0 33851.6
     6     6           1.0000*    1      7     7           1.0000     1  1    446.2  1000.0    44.6     1.0 44619.1
     6     6           1.0000     1     11     11          1.0000*    1  1    380.5  1000.0    38.0     1.0 38046.9
     7     7           1.0000     1      8     8           1.0000*    1  1    198.5  1000.0    19.8     1.0 19846.8
     8     8           1.0000     1      9     9           1.0000*    1  1     28.1  1000.0     2.8     1.0  2813.4
     9     9           1.0000     1     39     39          1.0000*    1  1    154.6  1000.0    15.5     1.0 15455.4
    10     10          1.0000*    1     11     11          1.0000     1  1    363.2  1000.0    36.3     1.0 36321.3
    10     10          1.0000     1     13     13          1.0000*    1  1    311.6  1000.0    31.2     1.0 31160.1
    13     13          1.0000     1     14     14          1.0000*    1  1    300.9  1000.0    30.1     1.0 30089.4
    14     14          1.0000     1     15     15          1.0000*    1  1    136.2  1000.0    13.6     1.0 13619.0
    15     15          1.0000     1     16     16          1.0000*    1  1    280.7  1000.0    28.1     1.0 28073.6
    16     16          1.0000*    1     17     17          1.0000     1  1    230.9  1000.0    23.1     1.0 23085.8
    16     16          1.0000     1     19     19          1.0000*    1  1    461.5   500.0    92.3     1.0 46154.2
    16     16          1.0000     1     21     21          1.0000*    1  1    234.4   500.0    46.9     1.0 23441.3
    16     16          1.0000     1     24     24          1.0000*    1  1    164.6   500.0    32.9     1.0 16459.5
    17     17          1.0000*    1     18     18          1.0000     1  1    196.8   500.0    39.4     1.0 19675.2
    17     17          1.0000*    1     27     27          1.0000     1  1     47.0   500.0     9.4     1.0  4695.2
    21     21          1.0000     1     22     22          1.0000*    1  1    477.3   500.0    95.5     1.0 47728.7
    22     22          1.0000*    1     23     23          1.0000     1  1    907.1   500.0   181.4     1.0 90709.6
    23     23          1.0000     1     24     24          1.0000*    1  1    486.4   500.0    97.3     1.0 48638.4
    25     25          1.0000     1     26     26          1.0000*    1  1     91.3   500.0    18.3     1.0  9133.8
    26     26          1.0000     1     27     27          1.0000*    1  1    284.1   500.0    56.8     1.0 28409.2
    26     26          1.0000     1     28     28          1.0000*    1  1    153.0   500.0    30.6     1.0 15299.6
    26     26          1.0000     1     29     29          1.0000*    1  1    204.3   500.0    40.9     1.0 20427.3
    28     28          1.0000     1     29     29          1.0000*    1  1    351.6   500.0    70.3     1.0 35155.6
