NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,112.424072265625,30-1 
31,1 ,750.0,0.0,621.4609985351562,800.0,-500.0,400.3670349121094,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,34.61898422241211,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,305.8661193847656,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,170.04457092285156,34-1 
34,2 ,400.0,0.0,1000.0,300.0,0.0,300.0,34-2 
35,1 ,750.0,0.0,650.0,800.0,-500.0,248.79920959472656,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,115.64447784423828,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,-13.763830184936523,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,22.332799911499023,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,-17.901508331298828,39-1 
