NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,109.6248779296875,30-1 
31,1 ,750.0,0.0,613.1607666015625,800.0,-500.0,396.25640869140625,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,31.325313568115234,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,154.84568786621094,33-1 
33,2 ,400.0,0.0,1000.0,300.0,0.0,245.0089874267578,33-2 
34,1 ,650.0,0.0,508.0,800.0,-300.0,237.9384002685547,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,241.6588134765625,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,111.60320281982422,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,-15.9052734375,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,20.09773063659668,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,-19.707700729370117,39-1 
