NUMBER,PU,Angle
1,1.049880027770996,-0.16588838398456573
2,1.0547057390213013,-0.12455985695123672
3,1.0454139709472656,-0.17414869368076324
4,1.049049973487854,-0.18557971715927124
5,1.0664942264556885,-0.16477042436599731
6,1.0677011013031006,-0.15315541625022888
7,1.0546886920928955,-0.18774613738059998
8,1.0522143840789795,-0.1957634836435318
9,1.0513794422149658,-0.19336886703968048
10,1.053922176361084,-0.11493970453739166
11,1.0572948455810547,-0.12819604575634003
12,1.04135262966156,-0.1284554898738861
13,1.0500863790512085,-0.12701061367988586
14,1.0439910888671875,-0.15538795292377472
15,1.017981767654419,-0.16513074934482574
16,1.0213427543640137,-0.14145945012569427
17,1.0312153100967407,-0.157637357711792
18,1.0353436470031738,-0.17141954600811005
19,1.019993782043457,0.12822000682353973
20,0.9490393400192261,0.25088396668434143
21,1.0253838300704956,-0.18217696249485016
22,1.0447311401367188,-0.18828009068965912
23,1.0411134958267212,-0.1604180783033371
24,1.0289250612258911,-0.15928466618061066
25,1.0608408451080322,-0.0999656692147255
26,1.0522983074188232,-0.12336421012878418
27,1.0367308855056763,-0.15923337638378143
28,1.0502375364303589,-0.06208251416683197
29,1.0500215291976929,-0.013930724002420902
30,1.0475000143051147,-0.08256608992815018
31,0.9819999933242798,-0.02769487537443638
32,0.9830999970436096,0.019718920812010765
33,0.9972000122070312,0.2205066829919815
34,1.0,0.5389423370361328
35,1.049299955368042,-0.1012604758143425
36,1.0635000467300415,-0.022938432171940804
37,1.0277999639511108,0.01815975084900856
38,1.0264999866485596,0.10934291779994965
39,1.0299999713897705,-0.19089297950267792
