from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000*,2,,1.0000,123.7,1000.0,12.4,1.0,12366.1
1,,1.0000,39,,1.0000*,165.7,1000.0,16.6,1.0,16572.7
2,,1.0000*,3,,1.0000,365.3,1000.0,36.5,1.0,36532.3
2,,1.0000,25,,1.0000*,264.8,1000.0,26.5,1.0,26479.0
3,,1.0000*,4,,1.0000,81.7,1000.0,8.2,1.0,8169.5
3,,1.0000,18,,1.0000*,83.3,1000.0,8.3,1.0,8328.4
4,,1.0000*,5,,1.0000,210.2,1000.0,21.0,1.0,21022.7
4,,1.0000,14,,1.0000*,266.9,1000.0,26.7,1.0,26688.2
5,,1.0000,6,,1.0000*,484.1,1000.0,48.4,1.0,48413.7
5,,1.0000,8,,1.0000*,339.0,1000.0,33.9,1.0,33903.5
6,,1.0000*,7,,1.0000,444.7,1000.0,44.5,1.0,44468.0
6,,1.0000,11,,1.0000*,386.1,1000.0,38.6,1.0,38605.6
7,,1.0000,8,,1.0000*,197.0,1000.0,19.7,1.0,19696.9
8,,1.0000,9,,1.0000*,31.0,1000.0,3.1,1.0,3095.3
9,,1.0000,39,,1.0000*,157.0,1000.0,15.7,1.0,15696.9
10,,1.0000*,11,,1.0000,368.7,1000.0,36.9,1.0,36870.8
10,,1.0000,13,,1.0000*,304.7,1000.0,30.5,1.0,30466.9
13,,1.0000,14,,1.0000*,293.9,1000.0,29.4,1.0,29390.5
14,,1.0000,15,,1.0000*,125.4,1000.0,12.5,1.0,12540.7
15,,1.0000*,16,,1.0000,290.7,1000.0,29.1,1.0,29067.6
16,,1.0000*,17,,1.0000,230.4,1000.0,23.0,1.0,23040.1
16,,1.0000,19,,1.0000*,458.7,500.0,91.7,1.0,45870.5
16,,1.0000,21,,1.0000*,365.4,500.0,73.1,1.0,36539.8
16,,1.0000*,24,,1.0000,59.5,500.0,11.9,1.0,5947.0
17,,1.0000*,18,,1.0000,200.0,500.0,40.0,1.0,19999.8
17,,1.0000*,27,,1.0000,41.4,500.0,8.3,1.0,4135.4
21,,1.0000,22,,1.0000*,605.3,500.0,121.1,1.0,60526.7
22,,1.0000*,23,,1.0000,107.8,500.0,21.6,1.0,10779.2
23,,1.0000*,24,,1.0000,360.3,500.0,72.1,1.0,36029.5
25,,1.0000,26,,1.0000*,88.5,500.0,17.7,1.0,8853.8
26,,1.0000,27,,1.0000*,280.7,500.0,56.1,1.0,28068.8
26,,1.0000,28,,1.0000*,153.8,500.0,30.8,1.0,15384.1
26,,1.0000,29,,1.0000*,205.1,500.0,41.0,1.0,20507.7
28,,1.0000,29,,1.0000*,351.8,500.0,70.4,1.0,35181.1
