NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,97.83269500732422,30-1 
31,1 ,750.0,0.0,574.8596801757812,800.0,-500.0,474.5950622558594,31-1 
31,2 ,400.0,0.0,1006.2589721679688,300.0,0.0,300.0,31-2 
32,1 ,750.0,0.0,650.0,800.0,-500.0,70.15921783447266,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,91.70458221435547,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,159.0013885498047,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,200.04345703125,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,88.04780578613281,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,-6.262686729431152,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,17.4438533782959,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,-6.209254741668701,39-1 
